                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     48,                0.30562,                0.47515,                0.23424,                0.93076,                      1,                      1,                  0.995,                0.96607,                      1,                      1,                  0.995,                0.96138,                0.36929,                0.55114,                0.24612,                0.88819,              0.0017526,              0.0017526,              0.0017526
                     49,                0.31601,                0.44611,                0.24002,                0.94431,                      1,                      1,                  0.995,                0.97618,                      1,                      1,                  0.995,                0.98683,                0.28836,                0.48962,                0.20272,                0.78042,              0.0017422,              0.0017422,              0.0017422
                     50,                0.29332,                0.44786,                0.22699,                0.92687,                      1,                      1,                  0.995,                0.97975,                      1,                      1,                  0.995,                0.98846,                0.24588,                0.45379,                 0.1957,                0.75198,              0.0017317,              0.0017317,              0.0017317
                     51,                 0.2925,                0.43956,                0.21665,                0.92415,                      1,                      1,                  0.995,                0.98058,                      1,                      1,                  0.995,                0.98846,                0.26583,                0.46892,                0.19107,                0.77485,              0.0017209,              0.0017209,              0.0017209
                     52,                0.28782,                0.43173,                0.21983,                0.92343,                      1,                      1,                  0.995,                0.98534,                      1,                      1,                  0.995,                0.97975,                0.23418,                0.46546,                0.19256,                0.74448,                0.00171,                0.00171,                0.00171
                     53,                0.27437,                0.42686,                0.22164,                0.91822,                      1,                      1,                  0.995,                0.96005,                      1,                      1,                  0.995,                 0.9735,                0.33912,                0.46787,                0.24004,                0.86253,               0.001699,               0.001699,               0.001699
                     54,                0.27324,                0.43686,                0.21086,                0.91679,                      1,                      1,                  0.995,                0.97804,                      1,                      1,                  0.995,                0.97804,                0.25806,                0.48109,                0.23867,                0.74436,              0.0016877,              0.0016877,              0.0016877
                     55,                0.27688,                0.44959,                0.21944,                0.91264,                      1,                      1,                  0.995,                0.97458,                      1,                      1,                  0.995,                0.94542,                0.29299,                 0.4813,                0.21209,                 0.7967,              0.0016763,              0.0016763,              0.0016763
                     56,                 0.2595,                 0.4311,                0.21001,                0.90659,                      1,                      1,                  0.995,                0.97261,                      1,                      1,                  0.995,                0.97975,                0.27215,                0.51044,                0.20931,                0.79681,              0.0016647,              0.0016647,              0.0016647
                     57,                0.27054,                0.43397,                0.21256,                0.90991,                      1,                      1,                  0.995,                0.95626,                      1,                      1,                  0.995,                0.97975,                0.30659,                0.48302,                0.22076,                0.80137,               0.001653,               0.001653,               0.001653
                     58,                0.26921,                0.43164,                0.20929,                0.89531,                      1,                      1,                  0.995,                0.98058,                      1,                      1,                  0.995,                0.96633,                0.27173,                0.44248,                0.20482,                0.77309,               0.001641,               0.001641,               0.001641
                     59,                0.27565,                 0.4231,                0.21022,                0.91582,                      1,                      1,                  0.995,                0.97975,                      1,                      1,                  0.995,                0.97975,                0.29982,                 0.4721,                0.25154,                0.79415,               0.001629,               0.001629,               0.001629
                     60,                0.25847,                0.42519,                0.20549,                0.90666,                      1,                      1,                  0.995,                0.97321,                      1,                      1,                  0.995,                 0.9593,                0.26606,                0.46423,                0.20277,                0.76524,              0.0016168,              0.0016168,              0.0016168
                     61,                0.25863,                0.42439,                0.21151,                0.89849,                      1,                      1,                  0.995,                0.97261,                      1,                      1,                  0.995,                0.98058,                0.26119,                 0.4696,                0.24859,                0.76391,              0.0016044,              0.0016044,              0.0016044
                     62,                0.24637,                0.42733,                0.19766,                0.90016,                      1,                      1,                  0.995,                0.97804,                      1,                      1,                  0.995,                0.97804,                0.24207,                0.47388,                0.19076,                0.73906,              0.0015919,              0.0015919,              0.0015919
                     63,                0.25758,                0.41731,                0.20242,                 0.9011,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                0.98846,                0.23383,                0.44126,                0.19843,                0.72635,              0.0015793,              0.0015793,              0.0015793
                     64,                0.27104,                0.41626,                0.20079,                 0.9078,                      1,                      1,                  0.995,                0.95632,                      1,                      1,                  0.995,                0.95886,                0.31958,                0.47287,                0.20534,                0.81809,              0.0015665,              0.0015665,              0.0015665
                     65,                0.25399,                 0.4267,                0.20003,                 0.9043,                      1,                      1,                  0.995,                0.97618,                      1,                      1,                  0.995,                0.98846,                0.25763,                0.45612,                0.18239,                0.79367,              0.0015535,              0.0015535,              0.0015535
                     66,                0.24631,                0.41784,                0.19127,                0.90596,                      1,                      1,                  0.995,                 0.9715,                      1,                      1,                  0.995,                0.97804,                0.25935,                 0.4603,                0.21323,                0.76844,              0.0015405,              0.0015405,              0.0015405
                     67,                0.26898,                 0.4217,                0.20817,                0.90853,                      1,                      1,                  0.995,                0.98846,                      1,                      1,                  0.995,                0.96911,                0.26763,                0.47235,                 0.2226,                0.76766,              0.0015273,              0.0015273,              0.0015273
                     68,                0.24653,                0.42408,                0.19733,                0.88775,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                0.96911,                0.22821,                0.49687,                0.21341,                0.74443,               0.001514,               0.001514,               0.001514
                     69,                0.24836,                 0.4243,                0.19335,                0.89553,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                  0.995,                0.20766,                0.42901,                0.16325,                  0.762,              0.0015005,              0.0015005,              0.0015005
                     70,                0.23792,                0.42447,                0.26705,                 0.8942,                      1,                      1,                  0.995,                0.98846,                      1,                      1,                  0.995,                0.97975,                0.23453,                0.42785,                0.16145,                0.73986,              0.0014869,              0.0014869,              0.0014869
                     71,                0.24533,                0.42049,                0.18459,                  0.908,                      1,                      1,                  0.995,                0.97675,                      1,                      1,                  0.995,                0.98683,                0.22122,                0.42987,                0.19379,                0.74546,              0.0014733,              0.0014733,              0.0014733
                     72,                 0.2492,                0.40949,                0.18396,                0.90838,                      1,                      1,                  0.995,                0.97675,                      1,                      1,                  0.995,                0.98846,                 0.2562,                0.43037,                0.20235,                0.75174,              0.0014595,              0.0014595,              0.0014595
                     73,                0.23812,                0.40737,                0.19182,                0.89771,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                0.98846,                0.21191,                0.43092,                0.17205,                0.72805,              0.0014455,              0.0014455,              0.0014455
                     74,                0.26305,                 0.4214,                0.19923,                0.91616,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                0.98846,                0.22333,                0.42271,                 0.1981,                0.72851,              0.0014315,              0.0014315,              0.0014315
                     75,                0.24125,                0.42214,                0.18775,                0.88961,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                0.97261,                0.22877,                0.47859,                0.17293,                0.74764,              0.0014174,              0.0014174,              0.0014174
                     76,                0.24134,                0.41052,                0.18835,                0.88791,                      1,                      1,                  0.995,                0.98371,                      1,                      1,                  0.995,                0.98846,                0.22604,                0.44133,                0.18663,                0.73838,              0.0014032,              0.0014032,              0.0014032
                     77,                0.25155,                0.42429,                0.18369,                0.89629,                      1,                      1,                  0.995,                0.95901,                      1,                      1,                  0.995,                 0.9593,                0.34423,                0.47038,                0.22067,                0.81544,              0.0013889,              0.0013889,              0.0013889
                     78,                0.24542,                0.40606,                0.18481,                   0.89,                      1,                      1,                  0.995,                 0.9593,                      1,                      1,                  0.995,                0.98683,                0.28351,                0.46808,                0.24538,                0.76083,              0.0013744,              0.0013744,              0.0013744
                     79,                0.26414,                0.41514,                0.19048,                0.90558,                      1,                      1,                  0.995,                0.97618,                      1,                      1,                  0.995,                0.97458,                0.27902,                0.49323,                0.21525,                0.80183,              0.0013599,              0.0013599,              0.0013599
                     80,                0.25893,                0.40401,                0.19293,                0.90621,                      1,                      1,                  0.995,                0.98683,                      1,                      1,                  0.995,                0.97975,                0.26083,                0.46002,                0.17112,                0.83654,              0.0013454,              0.0013454,              0.0013454
                     81,                0.23512,                0.40112,                0.18061,                 0.8849,                      1,                      1,                  0.995,                0.97618,                      1,                      1,                  0.995,                0.98846,                 0.2624,                0.44444,                0.19162,                0.81176,              0.0013307,              0.0013307,              0.0013307
                     82,                0.22275,                0.39242,                0.17032,                0.88057,                      1,                      1,                  0.995,                0.98846,                      1,                      1,                  0.995,                0.98846,                 0.2665,                0.44692,                0.19442,                0.81702,              0.0013159,              0.0013159,              0.0013159
                     83,                0.23611,                0.39966,                0.17588,                0.89562,                      1,                      1,                  0.995,                  0.995,                      1,                      1,                  0.995,                0.98846,                0.20563,                0.44641,                 0.1785,                0.73783,              0.0013011,              0.0013011,              0.0013011
                     84,                0.22236,                0.39668,                0.17109,                0.87006,                      1,                      1,                  0.995,                0.98846,                      1,                      1,                  0.995,                0.98846,                0.22115,                0.45741,                0.17747,                0.73071,              0.0012862,              0.0012862,              0.0012862
