                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     72,                0.68232,                0.92303,                  1.485,                0.85663,                0.50809,                0.67445,                0.50958,                 1.1587,                 1.3158,                 1.9401,             0.00072973,             0.00072973,             0.00072973
                     73,                 0.7285,                0.89382,                 1.5351,                0.85663,                0.50809,                0.67445,                0.50958,                 1.1587,                 1.3158,                 1.9401,             0.00072277,             0.00072277,             0.00072277
                     74,                0.66276,                0.84142,                 1.5119,                0.87969,                 0.5552,                 0.7464,                0.56186,                 1.1428,                 1.0484,                 1.9099,             0.00071576,             0.00071576,             0.00071576
                     75,                0.67523,                 0.7289,                 1.4507,                0.87969,                 0.5552,                 0.7464,                0.56186,                 1.1428,                 1.0484,                 1.9099,              0.0007087,              0.0007087,              0.0007087
                     76,                0.66224,                0.76883,                 1.3813,                 0.8177,                 0.5535,                 0.7232,                0.55909,                 1.1067,                0.97514,                 1.8468,             0.00070159,             0.00070159,             0.00070159
                     77,                 0.6707,                0.83383,                  1.452,                 0.8177,                 0.5535,                 0.7232,                0.55909,                 1.1067,                0.97514,                 1.8468,             0.00069443,             0.00069443,             0.00069443
                     78,                0.69541,                0.84484,                 1.4656,                0.70591,                0.61621,                0.67992,                0.50963,                  1.121,                0.99541,                 1.8434,             0.00068722,             0.00068722,             0.00068722
                     79,                0.66289,                0.82535,                 1.3192,                0.90532,                0.61986,                0.79482,                0.58697,                  1.161,                 0.8809,                  1.916,             0.00067997,             0.00067997,             0.00067997
                     80,                0.73168,                0.80189,                 1.4728,                0.90532,                0.61986,                0.79482,                0.58697,                  1.161,                 0.8809,                  1.916,             0.00067268,             0.00067268,             0.00067268
                     81,                0.64269,                0.63228,                 1.3523,                0.86601,                0.58392,                0.74504,                0.55685,                 1.1529,                  1.147,                 1.9508,             0.00066534,             0.00066534,             0.00066534
                     82,                 0.6768,                  1.024,                 1.5105,                0.86601,                0.58392,                0.74504,                0.55685,                 1.1529,                  1.147,                 1.9508,             0.00065796,             0.00065796,             0.00065796
                     83,                0.64445,                0.66191,                 1.3328,                0.88092,                0.60613,                0.76588,                0.56263,                 1.1776,                0.97016,                 1.9869,             0.00065055,             0.00065055,             0.00065055
                     84,                0.63886,                0.93397,                 1.4076,                0.88092,                0.60613,                0.76588,                0.56263,                 1.1776,                0.97016,                 1.9869,              0.0006431,              0.0006431,              0.0006431
                     85,                0.75915,                0.95722,                 1.3443,                0.88805,                0.70149,                0.81275,                0.59973,                 1.1889,                0.78958,                 1.9707,             0.00063562,             0.00063562,             0.00063562
                     86,                0.65184,                 0.6085,                 1.3526,                0.90228,                 0.7564,                0.84583,                 0.6199,                 1.1507,                0.74505,                  1.949,              0.0006281,              0.0006281,              0.0006281
                     87,                0.67578,                0.67451,                  1.457,                0.90228,                 0.7564,                0.84583,                 0.6199,                 1.1507,                0.74505,                  1.949,             0.00062056,             0.00062056,             0.00062056
                     88,                0.64266,                0.78258,                 1.4573,                0.87856,                0.79443,                0.86717,                0.63096,                 1.1726,                0.70522,                 1.9624,             0.00061298,             0.00061298,             0.00061298
                     89,                0.65113,                 0.6169,                 1.3283,                0.87856,                0.79443,                0.86717,                0.63096,                 1.1726,                0.70522,                 1.9624,             0.00060538,             0.00060538,             0.00060538
                     90,                0.73477,                0.74515,                 1.2617,                0.93666,                0.81043,                0.89031,                0.65176,                 1.1714,                0.65143,                 1.9119,             0.00059775,             0.00059775,             0.00059775
                     91,                0.95191,                 1.4761,                 1.3755,                0.93666,                0.81043,                0.89031,                0.65176,                 1.1714,                0.65143,                 1.9119,              0.0005901,              0.0005901,              0.0005901
                     92,                 0.6828,                0.69229,                  1.308,                0.93711,                0.81353,                0.89188,                0.64589,                 1.1857,                 0.6712,                 1.8713,             0.00058244,             0.00058244,             0.00058244
                     93,                0.59251,                0.59381,                 1.3238,                0.93711,                0.81353,                0.89188,                0.64589,                 1.1857,                 0.6712,                 1.8713,             0.00057475,             0.00057475,             0.00057475
                     94,                  0.612,                0.62129,                 1.3991,                0.93104,                  0.779,                0.87608,                 0.6378,                 1.1721,                0.68984,                 1.8518,             0.00056704,             0.00056704,             0.00056704
                     95,                0.67667,                0.74213,                 1.3424,                0.92692,                0.80338,                0.89185,                0.64826,                 1.1674,                0.68039,                 1.8737,             0.00055932,             0.00055932,             0.00055932
                     96,                0.63378,                0.58128,                  1.329,                0.92692,                0.80338,                0.89185,                0.64826,                 1.1674,                0.68039,                 1.8737,             0.00055158,             0.00055158,             0.00055158
                     97,                0.63585,                0.58925,                 1.4222,                0.91449,                0.76559,                0.86981,                0.63192,                 1.1706,                0.73744,                 1.9029,             0.00054384,             0.00054384,             0.00054384
                     98,                0.59956,                0.58765,                  1.367,                0.91449,                0.76559,                0.86981,                0.63192,                 1.1706,                0.73744,                 1.9029,             0.00053608,             0.00053608,             0.00053608
                     99,                0.64331,                0.66294,                 1.2591,                0.92943,                0.76136,                0.86835,                0.63272,                 1.1569,                0.69774,                 1.9232,             0.00052832,             0.00052832,             0.00052832
                    100,                0.63277,                0.56184,                 1.4249,                0.92943,                0.76136,                0.86835,                0.63272,                 1.1569,                0.69774,                 1.9232,             0.00052055,             0.00052055,             0.00052055
                    101,                0.62767,                0.51566,                 1.2503,                0.95662,                0.72665,                0.85399,                0.63956,                 1.1311,                0.67343,                 1.9137,             0.00051278,             0.00051278,             0.00051278
                    102,                0.61493,                0.56937,                 1.3805,                0.96057,                 0.7419,                0.86204,                0.64628,                 1.1212,                0.64038,                 1.9159,               0.000505,               0.000505,               0.000505
                    103,                0.58505,                0.53281,                 1.2885,                0.96057,                 0.7419,                0.86204,                0.64628,                 1.1212,                0.64038,                 1.9159,             0.00049722,             0.00049722,             0.00049722
                    104,                0.62106,                 0.5377,                 1.3892,                0.95809,                0.75478,                0.86789,                0.64325,                 1.1285,                0.62329,                 1.9352,             0.00048945,             0.00048945,             0.00048945
                    105,                0.57029,                0.49001,                   1.22,                0.95809,                0.75478,                0.86789,                0.64325,                 1.1285,                0.62329,                 1.9352,             0.00048168,             0.00048168,             0.00048168
                    106,                0.60808,                0.56317,                 1.3562,                 0.9507,                0.76562,                0.87282,                0.63993,                 1.1586,                0.66976,                 1.9322,             0.00047392,             0.00047392,             0.00047392
                    107,                0.62899,                0.60489,                    1.4,                 0.9507,                0.76562,                0.87282,                0.63993,                 1.1586,                0.66976,                 1.9322,             0.00046616,             0.00046616,             0.00046616
                    108,                0.59637,                 0.5985,                  1.315,                0.94458,                0.70918,                 0.8419,                0.62141,                  1.148,                0.74169,                 1.8877,             0.00045842,             0.00045842,             0.00045842
                    109,                0.62109,                 0.5882,                 1.3637,                0.94458,                0.70918,                 0.8419,                0.62141,                  1.148,                0.74169,                 1.8877,             0.00045068,             0.00045068,             0.00045068
                    110,                0.67558,                0.75091,                 1.3003,                0.94686,                0.72349,                0.85074,                0.62434,                 1.1428,                0.69947,                 1.8975,             0.00044296,             0.00044296,             0.00044296
                    111,                0.61217,                0.66249,                 1.4682,                0.96777,                0.75668,                0.87365,                0.63733,                 1.1379,                0.62211,                 1.9089,             0.00043525,             0.00043525,             0.00043525
                    112,                 0.5599,                0.51934,                 1.3134,                0.96777,                0.75668,                0.87365,                0.63733,                 1.1379,                0.62211,                 1.9089,             0.00042756,             0.00042756,             0.00042756
