                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     85,                0.69076,                0.74811,                0.40217,                0.89874,                      1,                      1,                  0.995,                0.87089,                      1,                      1,                  0.995,                0.83482,                0.59681,                 0.6438,                0.35517,                0.88259,              0.0010596,              0.0010596,              0.0010596
                     86,                0.63098,                0.71957,                 0.3723,                0.88464,                      1,                      1,                  0.995,                0.87584,                      1,                      1,                  0.995,                0.84466,                0.65602,                0.61666,                0.36376,                 0.8975,               0.001047,               0.001047,               0.001047
                     87,                 0.6637,                0.73178,                0.38884,                0.88107,                      1,                      1,                  0.995,                0.87891,                      1,                      1,                  0.995,                0.85113,                0.61728,                0.68332,                0.35371,                0.91395,              0.0010345,              0.0010345,              0.0010345
                     88,                0.63929,                0.74888,                0.38553,                0.87853,                      1,                      1,                  0.995,                0.87644,                      1,                      1,                  0.995,                0.88347,                0.61886,                0.63503,                 0.3404,                0.91652,              0.0010218,              0.0010218,              0.0010218
                     89,                0.63498,                0.74466,                0.38539,                 0.8853,                      1,                      1,                  0.995,                0.85045,                      1,                      1,                  0.995,                0.85608,                0.68126,                0.59327,                0.38909,                0.91776,              0.0010092,              0.0010092,              0.0010092
                     90,                0.62888,                0.73253,                0.37975,                0.88021,                      1,                      1,                  0.995,                0.88596,                      1,                      1,                  0.995,                0.85969,                0.56527,                0.63341,                0.35882,                0.87119,             0.00099646,             0.00099646,             0.00099646
                     91,                0.63348,                0.71074,                0.38533,                0.88165,                      1,                      1,                  0.995,                0.85656,                      1,                      1,                  0.995,                0.82403,                0.63273,                0.61698,                0.36112,                0.88251,              0.0009837,              0.0009837,              0.0009837
                     92,                0.62822,                0.71227,                 0.3755,                0.87715,                      1,                      1,                  0.995,                0.88964,                      1,                      1,                  0.995,                0.87031,                0.58728,                0.62041,                0.33325,                0.88917,             0.00097092,             0.00097092,             0.00097092
                     93,                0.62071,                0.72255,                0.36806,                0.87753,                      1,                      1,                  0.995,                 0.8725,                      1,                      1,                  0.995,                0.86887,                0.64549,                0.64621,                0.35258,                0.89319,              0.0009581,              0.0009581,              0.0009581
                     94,                0.60924,                0.69416,                0.36303,                0.87675,                      1,                      1,                  0.995,                0.88214,                      1,                      1,                  0.995,                0.86197,                0.58663,                0.60456,                0.33558,                0.91833,             0.00094526,             0.00094526,             0.00094526
                     95,                0.60642,                0.70011,                0.36425,                0.87348,                      1,                      1,                  0.995,                 0.8923,                      1,                      1,                  0.995,                0.85867,                0.58814,                 0.6575,                0.33019,                0.91004,             0.00093238,             0.00093238,             0.00093238
                     96,                0.59879,                0.70985,                0.35398,                  0.867,                      1,                      1,                  0.995,                 0.8765,                      1,                      1,                  0.995,                0.86798,                0.62281,                0.64674,                0.34297,                0.92792,             0.00091949,             0.00091949,             0.00091949
                     97,                0.60739,                0.70301,                0.36809,                0.87652,                      1,                      1,                  0.995,                0.88395,                      1,                      1,                  0.995,                0.86775,                  0.611,                0.70424,                0.33959,                0.91847,             0.00090658,             0.00090658,             0.00090658
                     98,                0.63142,                0.77121,                0.37419,                0.88528,                      1,                      1,                  0.995,                0.83964,                      1,                      1,                  0.995,                0.82259,                 0.6482,                0.67574,                0.35313,                0.91731,             0.00089365,             0.00089365,             0.00089365
                     99,                0.61458,                0.71339,                0.36421,                 0.8771,                      1,                      1,                  0.995,                0.86181,                      1,                      1,                  0.995,                0.86606,                0.59682,                0.63358,                0.34945,                0.88447,             0.00088071,             0.00088071,             0.00088071
                    100,                0.61416,                0.71968,                0.36334,                0.87464,                      1,                      1,                  0.995,                0.86174,                      1,                      1,                  0.995,                0.85133,                0.65146,                0.66115,                0.34984,                0.91589,             0.00086775,             0.00086775,             0.00086775
                    101,                0.63488,                0.73453,                0.37842,                0.88621,                      1,                      1,                  0.995,                0.86337,                      1,                      1,                  0.995,                0.86888,                0.61774,                  0.613,                 0.3302,                 0.9216,              0.0008548,              0.0008548,              0.0008548
