                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     86,                0.66187,                0.68144,                0.45505,                0.84238,                      1,                      1,                  0.995,                0.78625,                0.98551,                0.98551,                0.98892,                0.68307,                0.54959,                 0.6999,                0.38751,                0.80882,             0.00089756,             0.00089756,             0.00089756
                     87,                0.64735,                0.66535,                 0.4306,                0.84219,                0.99286,                      1,                0.99493,                0.73301,                0.97857,                0.98551,                0.98279,                0.65893,                0.75898,                0.70811,                0.46388,                0.83746,             0.00088677,             0.00088677,             0.00088677
                     88,                  0.669,                0.69786,                 0.4426,                0.84853,                0.97857,                0.98551,                0.98623,                0.80554,                0.97857,                0.98551,                0.98623,                0.76071,                0.63682,                 0.6547,                0.43077,                0.84175,             0.00087595,             0.00087595,             0.00087595
                     89,                0.66917,                0.67061,                0.45272,                 0.8452,                0.99275,                0.99275,                0.99311,                0.83513,                0.98551,                0.98551,                 0.9843,                0.73624,                0.65381,                 0.6474,                0.42604,                0.83085,             0.00086509,             0.00086509,             0.00086509
                     90,                0.69215,                0.65861,                 0.4628,                0.84549,                      1,                0.98948,                0.99486,                0.83605,                 0.9926,                0.98223,                0.98728,                0.73497,                0.65277,                0.72437,                0.39186,                0.82461,             0.00085419,             0.00085419,             0.00085419
                     91,                0.62118,                0.64406,                0.42884,                0.83627,                0.99436,                0.99275,                0.99486,                0.87091,                0.98709,                0.98551,                0.98765,                0.69098,                0.65269,                0.64774,                0.43512,                 0.8251,             0.00084326,             0.00084326,             0.00084326
                     92,                0.63758,                0.63869,                0.43617,                0.83418,                0.98571,                0.99275,                0.98828,                0.79333,                0.98571,                0.99275,                0.98828,                0.71978,                 0.6707,                0.69205,                0.44521,                0.82377,              0.0008323,              0.0008323,              0.0008323
                     93,                0.62558,                0.65459,                0.43348,                0.83719,                0.98571,                0.99275,                0.98882,                0.83278,                0.97857,                0.98551,                0.97543,                 0.7097,                0.63793,                0.73772,                0.43633,                0.81844,             0.00082131,             0.00082131,             0.00082131
                     94,                0.60135,                0.64743,                0.42091,                0.83553,                      1,                      1,                  0.995,                0.79105,                0.98551,                0.98551,                0.97956,                0.74054,                0.56154,                0.71567,                0.38642,                0.82186,              0.0008103,              0.0008103,              0.0008103
                     95,                0.60941,                0.64114,                 0.4162,                0.83749,                0.95991,                0.97394,                0.99333,                0.83741,                0.94462,                0.95944,                0.97795,                0.76603,                0.58764,                0.62655,                0.41015,                0.81565,             0.00079927,             0.00079927,             0.00079927
                     96,                0.59241,                 0.6529,                0.41724,                0.83816,                0.98551,                0.98551,                 0.9852,                0.76217,                0.97826,                0.97826,                0.98139,                 0.8066,                0.57795,                0.65715,                0.41627,                0.81674,             0.00078821,             0.00078821,             0.00078821
