                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    121,                0.48977,                0.27977,                 1.1914,                0.92857,                0.81982,                0.89242,                0.64283,                 1.1241,                0.55621,                 2.2016,              0.0007189,              0.0007189,              0.0007189
                    122,                0.49542,                 0.2825,                 1.1785,                0.94643,                0.83559,                0.90846,                0.65641,                 1.1053,                0.52523,                  2.152,             0.00070407,             0.00070407,             0.00070407
                    123,                0.47906,                0.27611,                 1.1828,                 0.9509,                0.82883,                0.90438,                0.65043,                 1.1146,                0.53716,                 2.1499,             0.00068932,             0.00068932,             0.00068932
                    124,                0.48384,                0.27781,                 1.1616,                0.93909,                0.83333,                0.90516,                0.65329,                 1.1062,                0.52004,                 2.1686,             0.00067465,             0.00067465,             0.00067465
                    125,                0.47765,                0.27501,                 1.1722,                0.94103,                0.82658,                0.90126,                0.65044,                  1.111,                 0.5375,                 2.1852,             0.00066006,             0.00066006,             0.00066006
                    126,                0.47017,                0.27099,                 1.1575,                0.95099,                0.80856,                0.89595,                 0.6543,                    1.1,                0.52357,                 2.1757,             0.00064556,             0.00064556,             0.00064556
                    127,                 0.4697,                0.26907,                 1.1666,                0.91919,                0.81982,                0.89388,                0.64749,                  1.112,                0.54951,                 2.1612,             0.00063114,             0.00063114,             0.00063114
                    128,                0.46927,                0.26932,                 1.1619,                0.93655,                0.83108,                 0.9045,                0.65467,                 1.1067,                0.54838,                 2.1504,             0.00061682,             0.00061682,             0.00061682
                    129,                0.46965,                0.27035,                 1.1564,                0.93797,                0.85135,                0.91469,                0.65573,                 1.1088,                 0.5136,                 2.1827,              0.0006026,              0.0006026,              0.0006026
                    130,                0.46659,                0.26807,                 1.1676,                0.94574,                0.82432,                0.90143,                0.65209,                 1.1068,                0.55302,                 2.1243,             0.00058848,             0.00058848,             0.00058848
