                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    117,                 1.2391,                0.73388,                 1.2026,                0.98138,                0.72781,                 0.8599,                0.62651,                 1.2329,                0.66682,                 1.1573,              0.0019008,              0.0019008,              0.0019008
                    118,                 1.2142,                0.73105,                 1.1919,                0.96126,                0.78304,                0.88416,                0.64013,                 1.2192,                0.67357,                 1.1584,               0.001899,               0.001899,               0.001899
                    119,                 1.2201,                 0.7303,                 1.2001,                0.97436,                0.74951,                0.86943,                0.63376,                 1.2163,                0.67586,                 1.1496,              0.0018973,              0.0018973,              0.0018973
                    120,                 1.2393,                 0.7444,                  1.207,                0.95642,                0.77909,                0.88165,                0.62812,                 1.2214,                0.72167,                 1.1687,              0.0018956,              0.0018956,              0.0018956
                    121,                 1.2379,                0.74324,                 1.2025,                0.98123,                0.72189,                0.85561,                0.63828,                 1.1865,                0.67921,                 1.1516,              0.0018939,              0.0018939,              0.0018939
                    122,                 1.2658,                0.75676,                 1.2162,                0.98187,                0.74753,                0.86916,                0.64596,                 1.1776,                0.67254,                 1.1466,              0.0018921,              0.0018921,              0.0018921
                    123,                 1.2294,                0.74085,                 1.2065,                0.98228,                0.76529,                0.87838,                0.65242,                 1.1565,                0.64162,                 1.1315,              0.0018903,              0.0018903,              0.0018903
                    124,                 1.2314,                0.73048,                  1.197,                0.95487,                 0.7929,                0.88475,                0.63808,                 1.2017,                0.66145,                  1.148,              0.0018885,              0.0018885,              0.0018885
                    125,                 1.1996,                0.70977,                 1.1855,                0.96798,                0.77515,                0.88072,                0.63237,                 1.2365,                0.63641,                 1.1594,              0.0018867,              0.0018867,              0.0018867
                    126,                 1.2546,                0.73596,                 1.2042,                0.96059,                0.76923,                0.87671,                0.64011,                 1.1976,                0.69054,                 1.1547,              0.0018849,              0.0018849,              0.0018849
                    127,                 1.2243,                0.72785,                 1.1985,                0.97044,                0.77712,                0.88115,                0.62466,                 1.2684,                0.67114,                  1.187,              0.0018831,              0.0018831,              0.0018831
                    128,                 1.2129,                0.73087,                 1.1946,                0.94626,                0.79882,                0.88937,                0.65456,                 1.1904,                0.66929,                 1.1647,              0.0018813,              0.0018813,              0.0018813
                    129,                  1.221,                0.72406,                 1.1957,                   0.97,                0.76529,                0.87624,                0.64111,                  1.159,                 0.6557,                 1.1294,              0.0018794,              0.0018794,              0.0018794
                    130,                  1.225,                0.71557,                 1.1908,                0.95204,                0.78304,                0.88224,                0.64297,                 1.1994,                0.64754,                  1.159,              0.0018775,              0.0018775,              0.0018775
                    131,                 1.2176,                0.70492,                 1.1821,                0.95422,                0.78107,                0.88209,                0.63935,                 1.1708,                0.67243,                 1.1578,              0.0018757,              0.0018757,              0.0018757
                    132,                 1.1957,                0.72086,                 1.1791,                0.96675,                0.74556,                0.86599,                0.63742,                 1.2057,                0.66864,                 1.1505,              0.0018738,              0.0018738,              0.0018738
                    133,                 1.2217,                0.71182,                 1.1871,                0.95854,                0.77515,                0.87906,                0.65636,                 1.1701,                0.66313,                 1.1484,              0.0018719,              0.0018719,              0.0018719
                    134,                 1.2005,                  0.703,                 1.1721,                0.96758,                0.76529,                0.87582,                0.61826,                 1.2578,                0.65428,                 1.1542,              0.0018699,              0.0018699,              0.0018699
                    135,                 1.1985,                0.69582,                 1.1719,                0.95962,                0.79684,                0.89048,                0.65524,                 1.1578,                0.62181,                 1.1464,               0.001868,               0.001868,               0.001868
                    136,                 1.2083,                0.72085,                 1.1808,                0.95864,                0.77712,                0.88093,                0.64601,                  1.162,                0.63002,                 1.1371,              0.0018661,              0.0018661,              0.0018661
                    137,                 1.2211,                0.71867,                 1.1864,                 0.9775,                 0.7712,                0.87962,                0.65074,                 1.1582,                 0.6334,                 1.1332,              0.0018641,              0.0018641,              0.0018641
                    138,                 1.2015,                0.70014,                  1.174,                0.96675,                0.74556,                0.86641,                0.63418,                   1.22,                0.65232,                 1.1511,              0.0018621,              0.0018621,              0.0018621
                    139,                 1.2024,                 0.6963,                 1.1687,                0.92971,                0.80868,                0.88892,                0.63726,                 1.2084,                0.64077,                 1.1673,              0.0018601,              0.0018601,              0.0018601
                    140,                 1.1851,                0.70103,                 1.1714,                0.96401,                0.73964,                0.86318,                0.64671,                 1.1618,                0.64525,                 1.1323,              0.0018582,              0.0018582,              0.0018582
                    141,                 1.2093,                0.71168,                 1.1792,                0.92938,                0.80473,                0.88949,                0.63775,                  1.231,                0.67273,                 1.1563,              0.0018561,              0.0018561,              0.0018561
                    142,                 1.2062,                0.70028,                 1.1756,                0.96287,                0.76726,                0.87659,                0.64797,                 1.1615,                0.64446,                 1.1261,              0.0018541,              0.0018541,              0.0018541
                    143,                 1.2371,                0.72046,                 1.1913,                 0.9486,                0.80079,                0.89094,                0.63413,                 1.2938,                0.66337,                 1.1926,              0.0018521,              0.0018521,              0.0018521
                    144,                 1.2423,                0.71676,                 1.2018,                0.97722,                0.76134,                0.87516,                0.64266,                 1.2228,                0.64268,                 1.1703,                0.00185,                0.00185,                0.00185
                    145,                 1.2091,                 0.7157,                 1.1801,                0.96314,                0.77318,                0.87865,                0.63198,                 1.2064,                0.65102,                 1.1401,               0.001848,               0.001848,               0.001848
                    146,                 1.2108,                0.70526,                 1.1822,                0.96822,                0.78107,                0.88423,                0.65246,                 1.1764,                0.62716,                 1.1355,              0.0018459,              0.0018459,              0.0018459
                    147,                 1.2244,                0.70789,                 1.1794,                0.96259,                0.76134,                0.87329,                 0.6493,                 1.1711,                0.62874,                 1.1391,              0.0018438,              0.0018438,              0.0018438
                    148,                 1.2147,                0.69817,                 1.1701,                0.96682,                0.80473,                0.89522,                0.63408,                  1.226,                0.62229,                 1.1543,              0.0018417,              0.0018417,              0.0018417
