                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     66,                0.75039,                 0.7329,                0.50452,                0.86331,                0.98701,                0.97468,                0.98329,                0.74829,                0.98645,                0.95457,                0.97173,                 0.7063,                0.74001,                0.72383,                0.49927,                0.82925,              0.0011007,              0.0011007,              0.0011007
                     67,                0.72689,                0.77983,                0.50038,                0.86604,                      1,                0.99367,                0.99395,                0.78939,                0.98718,                0.98101,                0.98432,                0.76697,                0.60542,                0.69355,                0.45129,                0.82118,              0.0010912,              0.0010912,              0.0010912
                     68,                0.73512,                0.74117,                0.47707,                0.87057,                 0.9875,                0.99367,                0.99289,                 0.7617,                0.97954,                0.98101,                0.98065,                 0.7727,                 0.6458,                0.68283,                0.45891,                 0.8214,              0.0010817,              0.0010817,              0.0010817
                     69,                0.67459,                0.71697,                0.46915,                0.85813,                0.99359,                0.98734,                0.99085,                0.77568,                0.98718,                0.98101,                 0.9862,                0.76721,                0.64619,                 0.6769,                0.43153,                0.82695,              0.0010721,              0.0010721,              0.0010721
                     70,                 0.6697,                 0.7219,                0.46952,                0.85482,                0.99375,                      1,                0.99487,                0.78314,                0.98125,                0.98734,                0.98711,                0.69266,                0.66729,                0.62835,                0.44432,                 0.8281,              0.0010624,              0.0010624,              0.0010624
                     71,                0.70944,                0.74392,                0.48659,                0.86237,                 0.9785,                0.98101,                0.98612,                 0.8293,                 0.9785,                0.98101,                0.98612,                0.71489,                0.60888,                0.68611,                0.47485,                0.83047,              0.0010526,              0.0010526,              0.0010526
                     72,                0.69187,                0.75172,                0.47788,                0.85972,                0.99335,                0.96972,                 0.9836,                0.85567,                0.99335,                0.96972,                 0.9836,                0.71562,                0.58598,                0.66017,                0.43852,                0.81483,              0.0010428,              0.0010428,              0.0010428
                     73,                0.65366,                0.70115,                0.45761,                0.85121,                0.95184,                0.99129,                0.99056,                0.77796,                0.95184,                0.99129,                0.99056,                0.72078,                 0.6115,                0.77049,                0.42705,                0.82388,              0.0010328,              0.0010328,              0.0010328
                     74,                0.67662,                0.75089,                0.46057,                0.85697,                0.98746,                0.99204,                0.98999,                0.82846,                0.98746,                0.99204,                0.98999,                0.75345,                 0.6382,                0.70394,                0.44636,                0.82467,              0.0010228,              0.0010228,              0.0010228
                     75,                0.70624,                 0.7311,                0.48494,                0.86187,                0.98148,                0.99367,                0.99135,                0.85561,                0.97531,                0.98734,                0.98495,                0.73095,                0.62646,                0.79849,                0.41716,                0.81672,              0.0010127,              0.0010127,              0.0010127
                     76,                0.69668,                0.74347,                0.46174,                 0.8613,                0.99349,                0.98006,                0.98724,                0.84573,                0.98699,                0.97383,                0.98142,                0.68012,                0.67888,                0.73411,                0.44479,                0.82161,              0.0010026,              0.0010026,              0.0010026
                     77,                0.70475,                0.69215,                0.47312,                0.86446,                 0.9966,                0.98734,                0.99085,                 0.8353,                0.99015,                0.98101,                0.98588,                 0.7105,                0.62411,                0.68759,                0.43735,                0.81986,             0.00099234,             0.00099234,             0.00099234
                     78,                0.69143,                0.74117,                0.49846,                0.86889,                0.99021,                0.99367,                0.99385,                0.84628,                0.98393,                0.98734,                0.98833,                0.71497,                0.57401,                0.69989,                0.41422,                0.82056,             0.00098204,             0.00098204,             0.00098204
                     79,                0.68031,                0.70033,                0.46293,                0.85491,                0.98718,                0.98101,                0.98685,                0.85276,                0.98077,                0.97468,                0.98358,                0.64726,                0.60614,                0.76947,                 0.4568,                0.82643,             0.00097168,             0.00097168,             0.00097168
                     80,                0.66688,                0.69357,                0.47903,                0.85431,                 0.9505,                 0.9557,                0.97994,                0.79842,                 0.9505,                 0.9557,                0.97994,                0.75631,                0.65302,                0.66395,                0.44897,                0.82294,             0.00096125,             0.00096125,             0.00096125
                     81,                0.70974,                0.70949,                0.46976,                0.86749,                0.98535,                0.97468,                0.98156,                 0.7886,                0.98535,                0.97468,                0.98156,                0.76656,                0.62124,                0.67267,                 0.4257,                0.81915,             0.00095077,             0.00095077,             0.00095077
                     82,                0.68064,                0.69793,                0.46045,                0.85872,                0.98125,                0.98734,                0.98515,                0.84441,                0.98125,                0.98734,                0.98515,                0.74734,                0.60079,                0.65497,                0.41721,                0.81588,             0.00094023,             0.00094023,             0.00094023
                     83,                  0.674,                0.73537,                0.46259,                0.84678,                0.98529,                0.98734,                0.99248,                0.73173,                0.97899,                0.98101,                0.98233,                0.78807,                 0.6645,                0.76935,                0.45584,                0.81803,             0.00092964,             0.00092964,             0.00092964
                     84,                 0.6715,                0.74426,                0.47037,                0.86085,                  0.975,                0.98101,                0.96966,                0.75357,                0.96875,                0.97468,                 0.9606,                0.74742,                0.60654,                0.74579,                0.46155,                0.81559,             0.00091899,             0.00091899,             0.00091899
                     85,                0.66641,                0.71769,                0.46724,                0.85291,                0.99641,                0.98734,                 0.9907,                0.83359,                0.99407,                0.97468,                0.99039,                0.71388,                0.64315,                0.74622,                  0.423,                0.82147,              0.0009083,              0.0009083,              0.0009083
                     86,                0.72017,                0.74463,                0.50061,                0.86938,                0.98125,                0.98734,                0.98982,                0.78635,                  0.975,                0.98101,                0.98562,                0.66744,                0.69256,                0.71318,                 0.4438,                0.82628,             0.00089756,             0.00089756,             0.00089756
                     87,                0.66573,                0.70931,                0.46887,                0.84032,                0.99197,                0.98101,                0.98705,                0.74997,                0.99197,                0.98101,                0.98705,                0.72659,                0.63973,                0.76651,                0.40678,                0.83141,             0.00088677,             0.00088677,             0.00088677
