                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     95,                 1.2298,                0.65449,                 1.0591,                0.94815,                 0.7574,                0.86794,                0.62802,                 1.2507,                0.63537,                 1.0933,              0.0019347,              0.0019347,              0.0019347
                     96,                 1.2699,                0.68038,                 1.0778,                0.95771,                0.75937,                 0.8687,                0.62125,                 1.2838,                0.61023,                 1.1257,              0.0019333,              0.0019333,              0.0019333
                     97,                 1.2709,                0.67575,                   1.08,                0.97354,                0.72584,                0.85707,                0.60776,                 1.3133,                0.62604,                 1.1169,              0.0019319,              0.0019319,              0.0019319
                     98,                 1.2592,                0.67198,                 1.0789,                0.94335,                0.75542,                0.86734,                0.61053,                 1.2745,                0.67115,                 1.0943,              0.0019305,              0.0019305,              0.0019305
                     99,                 1.2274,                 0.6614,                  1.062,                0.98158,                 0.7357,                0.86376,                0.62732,                 1.2494,                0.61756,                  1.085,               0.001929,               0.001929,               0.001929
                    100,                 1.2472,                0.66842,                 1.0576,                0.97656,                0.73964,                0.86434,                0.57755,                  1.395,                0.66789,                 1.1267,              0.0019276,              0.0019276,              0.0019276
                    101,                 1.2499,                0.66227,                 1.0674,                0.96401,                0.73964,                0.86236,                0.62847,                 1.2355,                 0.6093,                 1.0823,              0.0019261,              0.0019261,              0.0019261
                    102,                 1.2284,                0.65727,                 1.0575,                0.98108,                0.71598,                0.85396,                0.63815,                  1.212,                0.61031,                 1.0694,              0.0019246,              0.0019246,              0.0019246
                    103,                 1.2296,                0.64959,                 1.0585,                0.93721,                0.79487,                0.88694,                0.64178,                 1.2502,                0.60358,                 1.0958,              0.0019231,              0.0019231,              0.0019231
                    104,                 1.2189,                0.64105,                 1.0524,                0.96709,                0.75345,                0.86966,                0.62813,                  1.207,                 0.6138,                 1.0691,              0.0019216,              0.0019216,              0.0019216
                    105,                  1.238,                 0.6549,                 1.0593,                0.97194,                0.75148,                0.87057,                0.62721,                 1.2571,                0.60906,                 1.0941,              0.0019201,              0.0019201,              0.0019201
                    106,                 1.2673,                0.65271,                 1.0691,                0.96259,                0.76134,                 0.8717,                0.60027,                 1.3257,                 0.6359,                 1.1216,              0.0019186,              0.0019186,              0.0019186
                    107,                 1.2346,                0.64752,                 1.0682,                0.96632,                 0.7357,                0.86106,                0.62283,                 1.2605,                0.60766,                 1.0926,               0.001917,               0.001917,               0.001917
                    108,                 1.2624,                0.66182,                 1.0654,                0.96164,                0.74162,                0.86307,                0.60868,                 1.2658,                0.63873,                 1.0936,              0.0019155,              0.0019155,              0.0019155
                    109,                 1.2501,                0.65569,                 1.0646,                0.97889,                0.73176,                 0.8609,                0.62824,                 1.2133,                0.59363,                 1.0658,              0.0019139,              0.0019139,              0.0019139
                    110,                 1.2236,                0.63829,                 1.0546,                0.95884,                0.78107,                0.88094,                0.63805,                 1.2142,                0.59853,                 1.0786,              0.0019123,              0.0019123,              0.0019123
                    111,                  1.214,                0.62895,                 1.0507,                0.94626,                0.79882,                0.88815,                0.63352,                 1.2217,                0.59823,                 1.0849,              0.0019107,              0.0019107,              0.0019107
                    112,                 1.2476,                0.64988,                 1.0667,                0.96748,                0.70414,                0.84459,                0.63285,                 1.1925,                0.59187,                 1.0613,              0.0019091,              0.0019091,              0.0019091
                    113,                 1.1886,                0.62224,                 1.0538,                0.97215,                 0.7574,                0.87313,                0.64531,                 1.1714,                0.58883,                 1.0505,              0.0019074,              0.0019074,              0.0019074
                    114,                 1.2333,                0.64637,                  1.061,                 0.9726,                 0.7002,                0.84349,                0.61825,                  1.251,                0.61512,                 1.0871,              0.0019058,              0.0019058,              0.0019058
