                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     80,                0.95549,                0.51642,                  1.948,                      1,                0.68421,                0.84207,                0.68085,                 1.0036,                0.39782,                 2.5844,              0.0099542,              0.0099542,              0.0099542
                     81,                0.95354,                0.51908,                 1.9412,                      1,                0.70175,                0.85085,                0.69434,                0.95468,                0.42708,                 2.6121,               0.009953,               0.009953,               0.009953
                     82,                0.95693,                0.51493,                 1.9398,                      1,                0.64912,                0.82455,                0.65344,                 1.0214,                 0.5242,                  2.604,              0.0099518,              0.0099518,              0.0099518
                     83,                0.94638,                 0.5126,                 1.9229,                      1,                0.70175,                0.85085,                0.68258,                 1.0032,                0.41283,                 2.5644,              0.0099506,              0.0099506,              0.0099506
                     84,                0.93637,                0.50853,                 1.9177,                      1,                0.68421,                0.84207,                0.66602,                  1.014,                0.42817,                  2.583,              0.0099494,              0.0099494,              0.0099494
                     85,                 0.9254,                0.49751,                 1.9392,                      1,                0.70175,                0.85085,                0.67671,                 1.0444,                0.42073,                 2.5088,              0.0099482,              0.0099482,              0.0099482
                     86,                0.93123,                0.50353,                  1.897,                      1,                0.70175,                0.85085,                0.67341,                0.99847,                0.44481,                 2.4635,              0.0099469,              0.0099469,              0.0099469
                     87,                0.93653,                0.50772,                 1.9336,                      1,                0.70175,                0.85085,                 0.6807,                 1.0306,                0.41442,                 2.4948,              0.0099456,              0.0099456,              0.0099456
                     88,                0.92269,                0.49412,                 1.9103,                      1,                0.66667,                 0.8333,                0.67344,                 1.0137,                 0.4285,                 2.5764,              0.0099443,              0.0099443,              0.0099443
                     89,                0.91905,                0.50129,                 1.9445,                      1,                0.68421,                0.84207,                0.66963,                 1.0057,                0.41671,                   2.56,               0.009943,               0.009943,               0.009943
                     90,                0.92445,                0.49629,                 1.9016,                      1,                0.70175,                0.85085,                0.67458,                 1.0053,                0.41649,                  2.538,              0.0099417,              0.0099417,              0.0099417
                     91,                0.92332,                0.49381,                 1.9019,                      1,                0.70175,                0.85085,                0.69152,                 1.0097,                0.41571,                 2.5329,              0.0099404,              0.0099404,              0.0099404
                     92,                0.92215,                0.49542,                 1.9164,                      1,                0.70175,                0.85085,                0.68444,                0.96867,                0.41521,                 2.5183,              0.0099391,              0.0099391,              0.0099391
                     93,                0.92872,                0.50379,                 1.9437,                      1,                0.70175,                0.85085,                0.68374,                0.97195,                0.40669,                 2.5792,              0.0099377,              0.0099377,              0.0099377
                     94,                0.91014,                0.49327,                 1.8907,                      1,                0.70175,                0.85085,                0.67306,                 1.0141,                0.42385,                 2.5006,              0.0099363,              0.0099363,              0.0099363
                     95,                0.91773,                0.48949,                 1.8915,                      1,                0.70175,                0.85085,                0.68413,                 1.0038,                0.41952,                 2.5232,              0.0099349,              0.0099349,              0.0099349
                     96,                0.90472,                0.48787,                 1.8878,                      1,                0.70175,                0.85085,                0.65335,                 1.0905,                0.43719,                 2.6441,              0.0099335,              0.0099335,              0.0099335
                     97,                0.92049,                0.49231,                 1.9358,                      1,                 0.7193,                0.85964,                0.67155,                 1.0475,                0.43525,                 2.5387,              0.0099321,              0.0099321,              0.0099321
