                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     64,                0.41132,                0.24566,                 1.4095,                0.99482,                0.96482,                0.98192,                0.84377,                0.66709,                 0.2861,                 2.0522,              0.0015665,              0.0015665,              0.0015665
                     65,                 0.4057,                0.24449,                  1.369,                 0.9828,                0.96482,                0.98087,                0.84603,                 0.6578,                0.29648,                 2.0645,              0.0015535,              0.0015535,              0.0015535
                     66,                0.41248,                0.25131,                 1.4303,                0.99487,                0.97487,                0.98672,                0.84731,                0.68748,                0.29845,                 2.0299,              0.0015405,              0.0015405,              0.0015405
                     67,                0.41058,                0.25158,                 1.4039,                0.96985,                0.96985,                 0.9831,                0.84612,                0.69497,                0.30637,                 2.1858,              0.0015273,              0.0015273,              0.0015273
                     68,                0.41302,                 0.2475,                 1.4186,                 0.9899,                0.98492,                0.99141,                0.85052,                 0.6857,                0.29385,                 2.1477,               0.001514,               0.001514,               0.001514
                     69,                0.41458,                0.24828,                 1.3868,                0.99479,                0.95966,                0.97873,                0.84165,                0.69601,                0.29717,                 2.1141,              0.0015005,              0.0015005,              0.0015005
                     70,                0.41184,                0.24289,                 1.3771,                0.98485,                 0.9799,                 0.9896,                0.85021,                0.67395,                0.28659,                  2.212,              0.0014869,              0.0014869,              0.0014869
                     71,                0.40562,                0.24104,                 1.3973,                 0.9949,                 0.9799,                0.98985,                0.84852,                0.69125,                0.27806,                 2.1144,              0.0014733,              0.0014733,              0.0014733
                     72,                0.40413,                0.24209,                 1.3785,                 0.9898,                0.97487,                0.98666,                0.85072,                0.67305,                0.28419,                 2.1763,              0.0014595,              0.0014595,              0.0014595
                     73,                0.39976,                0.23265,                 1.3697,                 0.9703,                0.98492,                0.99063,                0.85694,                0.65706,                0.28653,                 2.0992,              0.0014455,              0.0014455,              0.0014455
                     74,                 0.3964,                0.23105,                 1.3623,                0.99482,                0.96482,                0.98192,                0.84609,                0.67212,                0.27868,                 2.0639,              0.0014315,              0.0014315,              0.0014315
                     75,                 0.3948,                0.23392,                 1.3743,                 0.9898,                0.97487,                 0.9862,                0.85168,                0.69497,                 0.2864,                 2.1595,              0.0014174,              0.0014174,              0.0014174
                     76,                0.39853,                 0.2329,                 1.3646,                0.98469,                0.96985,                0.98371,                0.85724,                0.65864,                0.28815,                 2.1096,              0.0014032,              0.0014032,              0.0014032
                     77,                0.38929,                0.23149,                 1.3592,                0.99492,                0.98395,                0.99131,                0.84972,                0.68181,                0.28133,                 2.1728,              0.0013889,              0.0013889,              0.0013889
                     78,                0.38568,                0.22734,                  1.364,                 0.9949,                0.97944,                0.98926,                0.85475,                   0.67,                0.28672,                  2.147,              0.0013744,              0.0013744,              0.0013744
                     79,                0.38478,                 0.2291,                 1.3504,                0.98969,                0.96434,                0.98418,                0.85459,                0.67969,                0.27447,                 2.1135,              0.0013599,              0.0013599,              0.0013599
                     80,                0.40008,                0.23424,                 1.4009,                0.98485,                 0.9799,                0.98772,                0.85129,                0.67501,                0.28043,                 2.0742,              0.0013454,              0.0013454,              0.0013454
                     81,                0.39195,                0.23357,                 1.3493,                0.98967,                 0.9625,                0.97967,                 0.8469,                0.67149,                0.28923,                 2.2375,              0.0013307,              0.0013307,              0.0013307
                     82,                0.38714,                0.22953,                 1.3309,                0.99479,                 0.9598,                 0.9787,                0.85153,                 0.6576,                0.27417,                 2.1649,              0.0013159,              0.0013159,              0.0013159
                     83,                0.38513,                0.22441,                  1.335,                0.99276,                 0.9799,                0.98827,                0.84872,                 0.6849,                0.27923,                 2.1974,              0.0013011,              0.0013011,              0.0013011
                     84,                0.38731,                0.22668,                  1.355,                0.98995,                0.98995,                0.99409,                0.85068,                0.67009,                 0.2721,                 2.1902,              0.0012862,              0.0012862,              0.0012862
                     85,                0.38356,                0.22526,                 1.3461,                0.99489,                 0.9778,                0.99287,                0.84833,                0.67694,                0.28065,                 2.2427,              0.0012712,              0.0012712,              0.0012712
                     86,                0.38245,                0.22671,                 1.3382,                0.98507,                0.99461,                0.98995,                0.84572,                0.66637,                0.27639,                 2.1804,              0.0012562,              0.0012562,              0.0012562
                     87,                0.37733,                0.22111,                 1.3467,                0.98477,                0.97487,                0.98645,                0.85349,                0.66553,                0.27504,                 2.1867,              0.0012411,              0.0012411,              0.0012411
                     88,                0.37775,                0.22299,                 1.3455,                0.99492,                0.98492,                0.98825,                 0.8442,                0.68831,                0.28353,                 2.3066,               0.001226,               0.001226,               0.001226
                     89,                0.38374,                0.22949,                 1.3564,                 0.9949,                 0.9799,                0.98674,                0.84578,                0.68383,                0.27297,                 2.2601,              0.0012108,              0.0012108,              0.0012108
                     90,                0.37785,                0.22194,                 1.3359,                 0.9898,                0.97487,                0.98558,                0.85111,                0.66462,                0.28146,                 2.1298,              0.0011955,              0.0011955,              0.0011955
                     91,                0.38056,                0.22071,                 1.3484,                 0.9898,                0.97487,                0.98672,                0.85032,                0.66769,                0.26758,                 2.1701,              0.0011802,              0.0011802,              0.0011802
                     92,                0.37885,                0.22417,                 1.3392,                0.99492,                0.98492,                0.99079,                0.86105,                0.67581,                0.26865,                 2.3122,              0.0011649,              0.0011649,              0.0011649
                     93,                0.37529,                0.21835,                 1.3232,                 0.9899,                0.98492,                0.98999,                0.85598,                0.65478,                 0.2695,                 2.2232,              0.0011495,              0.0011495,              0.0011495
                     94,                0.37273,                 0.2187,                 1.3164,                 0.9949,                 0.9799,                0.98801,                0.85522,                0.65782,                0.26707,                 2.1999,              0.0011341,              0.0011341,              0.0011341
                     95,                0.36951,                0.21722,                 1.3269,                0.98985,                 0.9799,                0.98972,                 0.8506,                0.65784,                0.27163,                 2.1873,              0.0011186,              0.0011186,              0.0011186
                     96,                0.37317,                0.21729,                 1.3325,                 0.9949,                 0.9799,                0.98908,                0.85547,                0.66235,                0.28919,                 2.1962,              0.0011032,              0.0011032,              0.0011032
                     97,                0.38525,                0.21962,                 1.3096,                0.98984,                0.97943,                0.98841,                0.84779,                0.66853,                0.27651,                 2.1951,              0.0010877,              0.0010877,              0.0010877
                     98,                0.38463,                0.22245,                 1.3393,                0.98995,                0.98995,                0.99475,                0.85541,                0.66048,                0.26639,                 2.1159,              0.0010722,              0.0010722,              0.0010722
                     99,                0.37323,                0.21579,                 1.3254,                0.97537,                0.99497,                 0.9944,                 0.8525,                0.66711,                0.27203,                 2.1753,              0.0010566,              0.0010566,              0.0010566
                    100,                0.36371,                0.21354,                 1.3096,                 0.9898,                0.97487,                0.98646,                0.84569,                0.66439,                0.26363,                 2.2213,              0.0010411,              0.0010411,              0.0010411
                    101,                0.36362,                0.21184,                 1.3236,                 0.9899,                0.98492,                0.99126,                 0.8625,                0.65084,                0.25923,                 2.1978,              0.0010256,              0.0010256,              0.0010256
                    102,                0.36598,                0.21363,                 1.3025,                0.99492,                0.98492,                0.99145,                0.85712,                0.66339,                 0.2629,                 2.2649,                0.00101,                0.00101,                0.00101
                    103,                0.36558,                0.21182,                 1.2755,                0.99462,                0.98492,                0.99141,                0.85092,                0.66586,                0.26292,                 2.2899,             0.00099445,             0.00099445,             0.00099445
                    104,                0.36728,                0.21166,                 1.3083,                0.98908,                0.98492,                0.99138,                0.85141,                0.66886,                0.27138,                 2.2532,              0.0009789,              0.0009789,              0.0009789
                    105,                 0.3671,                0.21716,                 1.3184,                0.99257,                 0.9799,                0.98924,                0.84357,                0.66075,                0.28063,                 2.2885,             0.00096336,             0.00096336,             0.00096336
                    106,                0.36104,                0.20876,                 1.3118,                0.98492,                0.98492,                0.99076,                0.84918,                0.66409,                0.26951,                 2.1252,             0.00094784,             0.00094784,             0.00094784
                    107,                0.36169,                0.20835,                  1.302,                0.98995,                0.98995,                0.99393,                0.85643,                0.66139,                0.27066,                 2.2372,             0.00093233,             0.00093233,             0.00093233
                    108,                0.36117,                0.20951,                  1.308,                 0.9899,                0.98492,                  0.991,                0.85799,                0.66856,                0.26953,                 2.3183,             0.00091683,             0.00091683,             0.00091683
                    109,                0.35705,                0.20722,                 1.2911,                 0.9899,                0.98492,                0.99075,                0.85274,                0.66439,                0.26269,                 2.1957,             0.00090136,             0.00090136,             0.00090136
                    110,                0.35919,                0.20952,                 1.3162,                0.99487,                0.97423,                 0.9861,                0.85171,                0.66405,                0.26604,                 2.3335,             0.00088592,             0.00088592,             0.00088592
                    111,                0.35819,                0.20851,                 1.2967,                      1,                0.98492,                0.99163,                0.84564,                 0.6732,                0.26478,                 2.3222,             0.00087051,             0.00087051,             0.00087051
                    112,                0.36419,                0.21244,                 1.3048,                0.98995,                0.98995,                0.99399,                0.84895,                0.66991,                0.27458,                 2.3388,             0.00085513,             0.00085513,             0.00085513
