                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     61,                0.61105,                0.65396,                0.43123,                0.84827,                0.99566,                      1,                  0.995,                0.87382,                0.99566,                      1,                  0.995,                0.83355,                0.62133,                0.67494,                0.38895,                0.84988,              0.0016044,              0.0016044,              0.0016044
                     62,                0.62374,                0.67671,                0.44723,                0.85685,                0.97146,                      1,                0.99458,                0.85066,                0.97146,                      1,                0.99458,                0.81152,                0.66469,                0.70034,                0.42287,                0.84105,              0.0015919,              0.0015919,              0.0015919
                     63,                0.63172,                0.65141,                0.44203,                0.84981,                0.99458,                      1,                  0.995,                0.84618,                0.99458,                      1,                  0.995,                0.83001,                0.68312,                0.62619,                0.41584,                0.84501,              0.0015793,              0.0015793,              0.0015793
                     64,                0.59596,                0.64755,                0.41614,                0.84973,                0.99202,                      1,                  0.995,                0.88555,                0.99202,                      1,                  0.995,                0.81177,                0.60138,                0.72674,                 0.3587,                 0.8488,              0.0015665,              0.0015665,              0.0015665
                     65,                0.61857,                0.61558,                0.41443,                0.84201,                      1,                0.95745,                 0.9785,                0.85443,                      1,                0.95745,                 0.9785,                0.78791,                0.60571,                0.66985,                0.39164,                0.84343,              0.0015535,              0.0015535,              0.0015535
                     66,                0.58289,                0.63027,                0.39668,                0.84284,                0.99433,                      1,                  0.995,                0.85849,                0.99433,                      1,                  0.995,                0.78706,                0.64332,                0.68438,                0.36777,                0.85036,              0.0015405,              0.0015405,              0.0015405
                     67,                0.64685,                0.64946,                0.41612,                0.84535,                0.95833,                0.97872,                0.98485,                0.82208,                0.95833,                0.97872,                0.98485,                0.81493,                0.66871,                0.72922,                0.42735,                0.84636,              0.0015273,              0.0015273,              0.0015273
                     68,                0.68864,                0.65293,                0.44712,                0.84502,                0.97867,                0.97646,                0.99333,                0.81981,                0.97867,                0.97646,                0.99333,                0.82432,                0.71288,                 0.7309,                0.42791,                0.84215,               0.001514,               0.001514,               0.001514
                     69,                0.63478,                0.61774,                0.39981,                0.83925,                0.97555,                      1,                0.99417,                0.87501,                0.97555,                      1,                0.99417,                0.81363,                0.59126,                0.64838,                0.36918,                0.84029,              0.0015005,              0.0015005,              0.0015005
                     70,                0.58498,                0.60531,                0.38852,                0.83238,                      1,                      1,                  0.995,                0.89331,                      1,                      1,                  0.995,                0.83679,                0.57492,                0.63848,                0.35046,                0.82728,              0.0014869,              0.0014869,              0.0014869
