                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     60,                 0.5097,                0.32405,                 1.2761,                0.98462,                0.99225,                0.99414,                0.78892,                0.85349,                0.36795,                 2.0139,              0.0016168,              0.0016168,              0.0016168
                     61,                0.51013,                0.33049,                 1.2815,                0.98462,                0.99225,                0.99477,                0.78319,                0.86162,                0.37507,                 1.9149,              0.0016044,              0.0016044,              0.0016044
                     62,                0.51718,                0.32582,                 1.2864,                0.99225,                0.99225,                0.99453,                 0.7871,                0.86016,                 0.3677,                 1.9943,              0.0015919,              0.0015919,              0.0015919
                     63,                0.50725,                0.32025,                  1.273,                0.99217,                0.98269,                0.99399,                0.79785,                0.82816,                0.34011,                 1.9915,              0.0015793,              0.0015793,              0.0015793
                     64,                0.49215,                0.30507,                 1.2518,                0.98462,                0.99225,                0.99406,                0.78214,                0.84392,                0.34978,                 2.0074,              0.0015665,              0.0015665,              0.0015665
                     65,                  0.475,                0.29817,                   1.25,                0.98462,                0.99225,                0.99414,                0.79013,                0.82873,                0.33985,                 2.0015,              0.0015535,              0.0015535,              0.0015535
                     66,                0.47998,                0.29726,                  1.252,                0.98462,                0.99225,                0.99414,                0.78666,                0.83075,                0.34754,                 2.0178,              0.0015405,              0.0015405,              0.0015405
                     67,                 0.4864,                0.30376,                 1.2595,                0.99222,                0.98814,                 0.9943,                0.77656,                0.85838,                0.34749,                 2.1174,              0.0015273,              0.0015273,              0.0015273
                     68,                0.48393,                0.30115,                 1.2477,                0.96262,                 0.9845,                0.98948,                 0.7654,                0.87277,                0.35654,                 2.1019,               0.001514,               0.001514,               0.001514
                     69,                0.49289,                0.30738,                 1.2482,                 0.9879,                0.99225,                 0.9936,                0.79012,                0.81559,                 0.3414,                 1.9789,              0.0015005,              0.0015005,              0.0015005
                     70,                0.50353,                0.31565,                 1.2559,                0.99223,                0.98951,                0.99422,                0.78025,                0.85516,                0.35712,                 2.0911,              0.0014869,              0.0014869,              0.0014869
                     71,                0.49151,                0.30839,                 1.2652,                0.97704,                0.98952,                0.99342,                  0.778,                0.86692,                 0.3521,                 2.0427,              0.0014733,              0.0014733,              0.0014733
