                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     79,                0.79233,                0.41885,                 1.2296,                0.96501,                0.80743,                0.89553,                0.61053,                 1.1865,                0.51806,                 1.4591,              0.0013599,              0.0013599,              0.0013599
                     80,                 0.8104,                0.42702,                 1.2322,                0.95733,                0.80856,                0.89401,                0.61201,                 1.1769,                0.51705,                 1.4295,              0.0013454,              0.0013454,              0.0013454
                     81,                0.79667,                0.41673,                 1.2266,                0.96508,                0.80912,                0.89658,                0.61852,                 1.1641,                 0.5038,                  1.435,              0.0013307,              0.0013307,              0.0013307
                     82,                0.78978,                0.41331,                 1.2354,                0.96935,                0.81926,                 0.9018,                0.61729,                 1.1797,                 0.5056,                 1.4632,              0.0013159,              0.0013159,              0.0013159
                     83,                0.77828,                0.40649,                 1.2246,                0.96139,                0.82714,                0.90451,                0.61787,                 1.1858,                0.50645,                 1.4539,              0.0013011,              0.0013011,              0.0013011
                     84,                0.77708,                0.40713,                 1.2207,                0.96824,                0.80687,                0.89591,                0.61024,                 1.1879,                0.51026,                 1.4623,              0.0012862,              0.0012862,              0.0012862
                     85,                0.77576,                0.40765,                 1.2284,                0.96286,                0.80293,                0.89233,                0.61333,                 1.1741,                0.50788,                 1.4268,              0.0012712,              0.0012712,              0.0012712
                     86,                0.78264,                0.41388,                 1.2241,                0.96149,                0.82939,                0.90607,                0.61884,                 1.1672,                0.51116,                 1.4387,              0.0012562,              0.0012562,              0.0012562
                     87,                0.77874,                0.41071,                 1.2258,                0.95635,                0.82658,                0.90307,                0.61388,                 1.1835,                0.51331,                 1.4352,              0.0012411,              0.0012411,              0.0012411
                     88,                 0.7763,                0.40743,                 1.2247,                0.96228,                0.81869,                0.89911,                0.61766,                 1.1649,                0.50587,                  1.416,               0.001226,               0.001226,               0.001226
                     89,                0.76767,                0.40448,                 1.2103,                0.96386,                0.81081,                0.89704,                0.61694,                  1.177,                0.50897,                 1.4507,              0.0012108,              0.0012108,              0.0012108
                     90,                0.77816,                0.40831,                 1.2181,                0.96328,                0.82714,                0.90535,                0.61442,                 1.1843,                0.51456,                 1.4502,              0.0011955,              0.0011955,              0.0011955
                     91,                0.77312,                0.40535,                 1.2199,                0.96395,                0.81306,                0.89819,                0.61581,                 1.1774,                0.50371,                 1.4371,              0.0011802,              0.0011802,              0.0011802
                     92,                0.76785,                0.40234,                 1.2216,                0.96445,                0.82489,                0.90407,                0.61647,                 1.1811,                0.51161,                 1.4506,              0.0011649,              0.0011649,              0.0011649
                     93,                0.75601,                0.39776,                  1.199,                0.96159,                0.81757,                0.89945,                0.62495,                 1.1465,                0.49644,                 1.4381,              0.0011495,              0.0011495,              0.0011495
                     94,                0.76527,                0.40261,                 1.2037,                0.96324,                0.81137,                0.89751,                0.61481,                 1.1712,                0.50697,                  1.455,              0.0011341,              0.0011341,              0.0011341
                     95,                0.75806,                0.39745,                 1.2014,                0.96667,                0.81644,                0.89852,                0.61508,                 1.1702,                0.50812,                 1.4592,              0.0011186,              0.0011186,              0.0011186
                     96,                0.75692,                0.39793,                 1.2119,                0.96185,                0.80912,                0.89495,                0.62055,                 1.1709,                0.50962,                 1.4646,              0.0011032,              0.0011032,              0.0011032
                     97,                0.74684,                0.39135,                 1.2055,                0.95969,                0.84459,                0.91311,                0.62614,                 1.1555,                 0.5068,                  1.443,              0.0010877,              0.0010877,              0.0010877
                     98,                0.74923,                0.39401,                  1.208,                0.96003,                 0.8384,                0.91068,                0.62448,                 1.1551,                0.50302,                 1.4389,              0.0010722,              0.0010722,              0.0010722
                     99,                0.74565,                0.39046,                 1.1994,                0.96662,                0.81532,                 0.8996,                0.61856,                 1.1708,                0.50653,                 1.4742,              0.0010566,              0.0010566,              0.0010566
                    100,                0.74523,                0.38943,                 1.2111,                0.96487,                0.83502,                0.90906,                0.62214,                 1.1767,                0.50305,                 1.4624,              0.0010411,              0.0010411,              0.0010411
                    101,                0.73384,                0.38447,                 1.1929,                0.96445,                0.82489,                0.90312,                0.61994,                 1.1633,                 0.5011,                 1.4759,              0.0010256,              0.0010256,              0.0010256
                    102,                0.73836,                0.38804,                 1.2013,                0.96089,                0.82995,                0.90469,                0.62372,                 1.1582,                 0.5042,                 1.4494,                0.00101,                0.00101,                0.00101
                    103,                0.73957,                0.38834,                 1.1951,                 0.9634,                0.82995,                 0.9057,                0.61758,                 1.1717,                0.50741,                 1.4539,             0.00099445,             0.00099445,             0.00099445
                    104,                0.72928,                0.38574,                 1.1806,                0.96509,                0.84065,                0.91209,                0.62291,                 1.1608,                0.50395,                 1.4633,              0.0009789,              0.0009789,              0.0009789
                    105,                0.73044,                0.38424,                 1.1863,                0.96047,                0.83446,                 0.9076,                 0.6176,                 1.1708,                0.50731,                 1.4786,             0.00096336,             0.00096336,             0.00096336
                    106,                  0.734,                0.38724,                 1.1832,                 0.9604,                0.81926,                0.90132,                 0.6176,                 1.1664,                0.50197,                 1.4748,             0.00094784,             0.00094784,             0.00094784
                    107,                0.72557,                0.38226,                  1.184,                0.96263,                0.84122,                0.91239,                0.62468,                 1.1605,                0.50136,                 1.4511,             0.00093233,             0.00093233,             0.00093233
                    108,                0.71835,                0.37844,                 1.1769,                0.96039,                0.83277,                0.90744,                0.61893,                 1.1693,                0.50479,                 1.4762,             0.00091683,             0.00091683,             0.00091683
                    109,                0.71639,                0.37836,                 1.1717,                0.96464,                0.82939,                0.90692,                0.62133,                 1.1679,                0.49834,                 1.4574,             0.00090136,             0.00090136,             0.00090136
                    110,                0.71903,                0.38058,                 1.1713,                0.97104,                0.81194,                0.89917,                0.61737,                 1.1669,                0.50162,                 1.4739,             0.00088592,             0.00088592,             0.00088592
                    111,                0.72186,                0.38069,                 1.1674,                0.97076,                0.82264,                0.90411,                0.62564,                 1.1515,                0.50077,                  1.456,             0.00087051,             0.00087051,             0.00087051
                    112,                0.70758,                0.37238,                 1.1596,                 0.9725,                0.81644,                0.90116,                0.61768,                 1.1709,                0.50543,                 1.4621,             0.00085513,             0.00085513,             0.00085513
                    113,                0.70863,                0.37269,                 1.1705,                0.95571,                 0.8384,                0.91017,                  0.622,                 1.1617,                0.49874,                 1.4616,             0.00083979,             0.00083979,             0.00083979
                    114,                0.70767,                0.37107,                  1.164,                0.95782,                0.83108,                0.90683,                0.62155,                 1.1584,                0.49973,                 1.4813,             0.00082449,             0.00082449,             0.00082449
                    115,                 0.7061,                0.37109,                 1.1706,                0.96415,                0.83277,                0.90807,                0.62436,                 1.1577,                 0.4944,                 1.4802,             0.00080924,             0.00080924,             0.00080924
