                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     40,                0.41814,                0.52671,                0.34003,                0.91614,                      1,                      1,                  0.995,                0.91691,                      1,                      1,                  0.995,                0.88755,                 0.4024,                 0.5528,                0.25066,                0.81088,              0.0009144,              0.0009144,              0.0009144
                     41,                0.42972,                0.53944,                0.32834,                 0.9213,                      1,                      1,                  0.995,                0.83636,                      1,                      1,                  0.995,                0.82847,                0.45587,                0.72566,                0.24953,                0.87201,             0.00090998,             0.00090998,             0.00090998
                     42,                 0.4179,                0.54147,                0.32399,                0.90767,                      1,                      1,                  0.995,                0.88074,                      1,                      1,                  0.995,                0.85062,                 0.4444,                0.65134,                0.27643,                0.86634,             0.00090546,             0.00090546,             0.00090546
                     43,                0.42143,                0.53837,                 0.3338,                0.91492,                      1,                      1,                  0.995,                0.96664,                      1,                      1,                  0.995,                0.92535,                0.34583,                0.71206,                0.26817,                0.82159,             0.00090084,             0.00090084,             0.00090084
                     44,                0.40087,                0.53514,                0.32266,                 0.9018,                      1,                      1,                  0.995,                0.93705,                      1,                      1,                  0.995,                0.89153,                0.39175,                0.66601,                0.25858,                0.81445,             0.00089613,             0.00089613,             0.00089613
                     45,                0.41845,                0.52981,                0.34372,                0.90717,                      1,                      1,                  0.995,                0.94067,                      1,                      1,                  0.995,                0.90735,                0.37792,                0.66935,                0.23271,                0.81325,             0.00089131,             0.00089131,             0.00089131
                     46,                0.40754,                0.51223,                0.31349,                 0.8918,                      1,                      1,                  0.995,                0.91726,                      1,                      1,                  0.995,                0.93001,                0.35131,                 0.5813,                0.22835,                0.80281,              0.0008864,              0.0008864,              0.0008864
                     47,                0.41336,                0.55407,                0.31546,                 0.8882,                      1,                      1,                  0.995,                0.87534,                      1,                      1,                  0.995,                0.83561,                0.44327,                 0.8773,                0.23357,                0.86023,              0.0008814,              0.0008814,              0.0008814
                     48,                0.40138,                0.54637,                0.30083,                0.88357,                      1,                      1,                  0.995,                 0.8934,                      1,                      1,                  0.995,                0.91191,                0.37933,                0.61311,                0.23534,                0.80506,              0.0008763,              0.0008763,              0.0008763
                     49,                0.39297,                0.54254,                0.31643,                0.89134,                      1,                      1,                  0.995,                0.84746,                      1,                      1,                  0.995,                0.86439,                 0.4352,                0.61582,                0.31164,                 0.8141,             0.00087112,             0.00087112,             0.00087112
                     50,                0.38894,                0.51828,                0.30689,                0.89005,                      1,                      1,                  0.995,                0.88062,                      1,                      1,                  0.995,                0.86917,                0.37581,                0.57986,                 0.2432,                0.81046,             0.00086584,             0.00086584,             0.00086584
                     51,                0.39878,                0.51584,                0.30427,                0.89045,                      1,                      1,                  0.995,                0.80819,                      1,                      1,                  0.995,                0.85523,                0.49951,                0.70673,                 0.2577,                0.89249,             0.00086047,             0.00086047,             0.00086047
                     52,                0.38694,                0.51077,                0.28805,                0.89293,                      1,                      1,                  0.995,                0.91559,                      1,                      1,                  0.995,                0.88536,                0.39753,                0.71976,                0.23766,                0.82423,             0.00085502,             0.00085502,             0.00085502
                     53,                 0.3897,                0.51187,                0.29595,                0.87918,                      1,                      1,                  0.995,                0.95316,                      1,                      1,                  0.995,                0.88888,                0.36574,                0.65243,                0.22258,                0.81086,             0.00084948,             0.00084948,             0.00084948
                     54,                0.38431,                0.52948,                0.29379,                0.89409,                      1,                      1,                  0.995,                0.92126,                      1,                      1,                  0.995,                  0.878,                0.37173,                 0.7483,                0.24707,                0.81669,             0.00084385,             0.00084385,             0.00084385
