                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     42,                0.84336,                0.88424,                 0.5332,                0.89119,                      1,                0.98571,                  0.992,                0.81743,                      1,                0.98571,                  0.992,                0.70976,                 0.7733,                0.76461,                 0.4836,                0.84242,              0.0018109,              0.0018109,              0.0018109
                     43,                0.84432,                0.88906,                0.52768,                0.88891,                 0.9927,                0.97143,                0.98535,                0.82036,                      1,                0.97857,                  0.989,                0.73819,                0.74601,                0.79326,                 0.4701,                 0.8393,              0.0018017,              0.0018017,              0.0018017
                     44,                0.84426,                 0.8849,                0.54348,                0.89123,                      1,                0.95714,                0.97833,                0.83115,                      1,                0.95714,                0.97833,                0.71982,                 0.6989,                0.81705,                0.46282,                0.83823,              0.0017923,              0.0017923,              0.0017923
                     45,                0.82102,                0.87175,                0.52385,                0.88533,                0.99275,                0.97857,                0.98788,                0.83949,                0.99275,                0.97857,                0.98788,                0.72788,                0.66568,                0.82274,                0.45307,                0.83697,              0.0017826,              0.0017826,              0.0017826
                     46,                0.84827,                0.89892,                0.53261,                0.89012,                0.98529,                0.95714,                0.97784,                0.82144,                0.98529,                0.95714,                0.97784,                0.72648,                0.68214,                0.76166,                0.47567,                0.83699,              0.0017728,              0.0017728,              0.0017728
                     47,                0.83559,                0.88107,                0.52319,                0.88287,                      1,                   0.95,                  0.975,                0.79834,                      1,                   0.95,                  0.975,                0.70183,                0.76574,                0.80112,                0.47385,                0.84672,              0.0017628,              0.0017628,              0.0017628
                     48,                0.88281,                 0.8976,                0.52396,                 0.8879,                      1,                   0.95,                  0.975,                 0.7797,                      1,                   0.95,                  0.975,                0.72723,                0.83338,                0.80567,                0.51062,                0.85249,              0.0017526,              0.0017526,              0.0017526
                     49,                0.85113,                0.85713,                0.51439,                0.88035,                0.99254,                0.94976,                0.97381,                0.80752,                0.99254,                0.94976,                0.97381,                0.75377,                0.77323,                0.79338,                0.49862,                0.83438,              0.0017422,              0.0017422,              0.0017422
                     50,                0.85943,                0.87791,                0.53155,                0.88464,                      1,                0.94286,                0.97125,                0.77849,                      1,                0.94286,                0.97125,                0.71418,                0.79933,                 0.8941,                 0.5468,                0.84564,              0.0017317,              0.0017317,              0.0017317
                     51,                0.83989,                0.94069,                 0.5203,                0.89494,                      1,                0.94286,                0.97125,                0.81873,                      1,                0.94286,                0.97125,                0.69283,                0.75887,                0.97991,                0.50886,                0.84584,              0.0017209,              0.0017209,              0.0017209
                     52,                0.85509,                 0.9266,                0.53668,                0.89636,                0.98835,                0.94286,                0.97048,                  0.802,                0.98835,                0.94286,                0.97048,                0.68044,                0.74412,                0.83908,                0.58425,                0.86472,                0.00171,                0.00171,                0.00171
                     53,                0.82993,                0.87397,                0.51695,                 0.8903,                      1,                0.94286,                0.97125,                0.82913,                      1,                0.94286,                0.97125,                0.74432,                0.64716,                 0.8292,                0.49187,                0.83228,               0.001699,               0.001699,               0.001699
                     54,                0.81878,                  0.869,                0.50915,                0.87864,                      1,                0.96429,                 0.9818,                0.83775,                      1,                0.96429,                 0.9818,                0.74975,                0.69203,                0.77468,                0.45399,                0.83451,              0.0016877,              0.0016877,              0.0016877
                     55,                0.78776,                0.84608,                0.48927,                0.87279,                      1,                0.94286,                0.97125,                0.83181,                      1,                0.94286,                0.97125,                0.74062,                0.66371,                0.80641,                0.45694,                0.82789,              0.0016763,              0.0016763,              0.0016763
                     56,                0.82756,                0.86726,                0.50737,                0.87634,                      1,                0.93571,                0.96767,                0.78593,                      1,                0.93571,                0.96767,                  0.712,                0.78728,                0.83333,                  0.524,                0.83845,              0.0016647,              0.0016647,              0.0016647
                     57,                 0.8616,                 0.8643,                0.51897,                0.88133,                      1,                0.97143,                 0.9855,                0.83095,                      1,                0.97143,                 0.9855,                0.73799,                 0.6964,                0.75378,                0.43772,                0.83169,               0.001653,               0.001653,               0.001653
                     58,                0.81702,                0.85105,                0.50438,                0.87612,                      1,                      1,                  0.995,                 0.8352,                      1,                      1,                  0.995,                0.72653,                 0.6845,                0.73575,                0.43573,                0.82826,               0.001641,               0.001641,               0.001641
                     59,                0.80169,                0.84738,                0.49374,                0.87097,                      1,                0.97143,                 0.9855,                 0.8344,                      1,                0.97143,                 0.9855,                0.74793,                0.68978,                0.73974,                0.43609,                0.82215,               0.001629,               0.001629,               0.001629
                     60,                0.78768,                0.85069,                0.48704,                0.86837,                      1,                0.98571,                  0.992,                0.83884,                      1,                0.98571,                  0.992,                0.74001,                  0.696,                0.75125,                0.46883,                0.83186,              0.0016168,              0.0016168,              0.0016168
                     61,                0.79026,                0.82944,                0.48501,                0.87059,                      1,                0.97143,                 0.9855,                0.80755,                      1,                0.97143,                 0.9855,                0.68338,                0.72917,                0.77003,                0.45719,                0.83001,              0.0016044,              0.0016044,              0.0016044
                     62,                0.79534,                 0.8458,                0.48301,                0.87484,                0.99644,                0.96429,                0.98527,                0.83028,                0.99644,                0.96429,                0.98527,                0.77717,                0.68487,                0.76531,                 0.4499,                0.82948,              0.0015919,              0.0015919,              0.0015919
                     63,                0.79741,                0.83102,                0.48553,                0.88484,                 0.9927,                0.97143,                0.98506,                0.84032,                      1,                0.97857,                  0.989,                0.73992,                0.67096,                 0.7504,                 0.4379,                0.84511,              0.0015793,              0.0015793,              0.0015793
                     64,                0.77377,                0.82597,                0.47476,                0.87306,                      1,                0.97857,                  0.989,                0.85174,                      1,                0.97857,                  0.989,                0.76039,                0.64669,                0.75208,                0.44108,                0.83047,              0.0015665,              0.0015665,              0.0015665
                     65,                0.80465,                 0.8611,                0.49296,                0.87535,                0.99259,                0.95714,                0.97809,                0.83069,                0.99259,                0.95714,                0.97809,                0.71567,                0.65473,                0.77542,                0.47097,                0.82929,              0.0015535,              0.0015535,              0.0015535
                     66,                0.78392,                0.86114,                0.48571,                0.87255,                      1,                0.94286,                0.97125,                0.82256,                      1,                0.94286,                0.97125,                0.70555,                0.68545,                 0.7838,                0.47545,                0.83648,              0.0015405,              0.0015405,              0.0015405
                     67,                0.81265,                0.85038,                 0.4902,                0.87314,                      1,                   0.95,                  0.975,                0.82605,                      1,                   0.95,                  0.975,                0.72372,                 0.6511,                0.78519,                 0.4639,                0.82916,              0.0015273,              0.0015273,              0.0015273
                     68,                0.80416,                0.87452,                0.48998,                0.87553,                0.99265,                0.96429,                0.98153,                0.83752,                0.99265,                0.96429,                0.98153,                 0.7476,                0.68526,                0.81502,                0.45367,                0.84461,               0.001514,               0.001514,               0.001514
                     69,                0.78924,                0.85983,                 0.4857,                0.87382,                      1,                   0.95,                  0.975,                0.81763,                      1,                   0.95,                  0.975,                0.74722,                0.71361,                0.78389,                0.46338,                 0.8419,              0.0015005,              0.0015005,              0.0015005
                     70,                0.78344,                0.85226,                0.48687,                0.86737,                0.99265,                0.96429,                 0.9816,                0.84562,                0.99265,                0.96429,                 0.9816,                0.76245,                0.65092,                 0.7388,                0.44884,                0.82272,              0.0014869,              0.0014869,              0.0014869
                     71,                0.76918,                0.84154,                0.48156,                0.86578,                      1,                0.97143,                 0.9855,                0.82783,                      1,                0.97143,                 0.9855,                0.73237,                0.70416,                 0.7605,                0.45919,                0.82561,              0.0014733,              0.0014733,              0.0014733
                     72,                0.80736,                0.84481,                0.48936,                0.87858,                      1,                   0.95,                  0.975,                 0.8364,                      1,                   0.95,                  0.975,                0.74576,                0.64684,                 0.7286,                0.43339,                0.82815,              0.0014595,              0.0014595,              0.0014595
                     73,                0.77708,                0.83032,                 0.4701,                0.87762,                      1,                   0.95,                  0.975,                0.82993,                      1,                   0.95,                  0.975,                0.73116,                 0.6678,                0.73918,                0.43418,                0.84347,              0.0014455,              0.0014455,              0.0014455
                     74,                0.78766,                0.80928,                0.47348,                0.87317,                      1,                0.97143,                 0.9855,                0.79983,                      1,                0.97143,                 0.9855,                0.77756,                 0.7949,                0.73415,                0.46361,                0.82799,              0.0014315,              0.0014315,              0.0014315
                     75,                 0.7828,                  0.814,                0.46607,                0.88041,                 0.9927,                0.97143,                0.98535,                0.83731,                 0.9927,                0.97143,                0.98535,                0.72303,                0.68888,                0.74277,                 0.4235,                0.83762,              0.0014174,              0.0014174,              0.0014174
                     76,                0.77004,                0.81339,                0.46561,                0.86951,                      1,                0.97857,                  0.989,                0.85473,                      1,                0.97857,                  0.989,                 0.7608,                0.63627,                0.76614,                0.41337,                0.83172,              0.0014032,              0.0014032,              0.0014032
                     77,                0.75505,                0.81429,                0.45917,                0.86364,                      1,                0.95714,                0.97833,                0.83328,                      1,                0.95714,                0.97833,                 0.7538,                0.66003,                0.76424,                0.42733,                0.81904,              0.0013889,              0.0013889,              0.0013889
                     78,                0.79171,                0.86628,                0.47593,                0.87736,                      1,                0.96429,                 0.9818,                0.82479,                0.99259,                0.95714,                0.97712,                0.70434,                 0.6679,                0.74754,                0.43231,                0.82739,              0.0013744,              0.0013744,              0.0013744
                     79,                0.74821,                0.83692,                0.45322,                0.87274,                0.98592,                      1,                0.99479,                0.84545,                0.98592,                      1,                0.99479,                0.74998,                0.68968,                0.75283,                0.41704,                0.82837,              0.0013599,              0.0013599,              0.0013599
                     80,                0.76732,                0.81791,                0.45593,                0.86719,                      1,                0.94286,                0.97125,                0.82675,                      1,                0.94286,                0.97125,                0.72964,                0.68577,                0.75856,                0.44619,                0.83541,              0.0013454,              0.0013454,              0.0013454
                     81,                0.77651,                0.82133,                0.46609,                0.86771,                      1,                0.98571,                  0.992,                0.84407,                      1,                0.98571,                  0.992,                0.72761,                0.64338,                0.75661,                0.41678,                0.82523,              0.0013307,              0.0013307,              0.0013307
                     82,                0.75232,                0.81325,                0.45941,                0.86728,                0.99248,                0.94286,                0.97083,                0.83396,                0.99248,                0.94286,                 0.9709,                 0.7198,                0.65601,                0.72862,                0.45164,                0.82119,              0.0013159,              0.0013159,              0.0013159
                     83,                0.76385,                0.80927,                0.45864,                0.86277,                      1,                0.97143,                 0.9855,                0.83406,                      1,                0.97143,                 0.9855,                0.75146,                0.72487,                0.72154,                 0.4536,                0.82062,              0.0013011,              0.0013011,              0.0013011
                     84,                 0.7524,                0.80945,                0.46111,                0.85788,                0.98529,                0.95714,                0.97762,                 0.8484,                0.98529,                0.95714,                0.97762,                0.75181,                0.61914,                0.72915,                0.42323,                0.82073,              0.0012862,              0.0012862,              0.0012862
                     85,                0.74914,                0.79956,                0.45269,                0.86234,                      1,                0.96429,                 0.9818,                0.84425,                      1,                0.96429,                 0.9818,                0.73761,                0.64066,                0.74856,                 0.4328,                  0.819,              0.0012712,              0.0012712,              0.0012712
                     86,                0.77107,                0.82099,                 0.4542,                0.86697,                      1,                0.94286,                0.97125,                  0.833,                      1,                0.94286,                0.97125,                 0.7249,                0.66369,                0.74291,                0.42785,                0.82054,              0.0012562,              0.0012562,              0.0012562
                     87,                0.73883,                0.81547,                0.44834,                0.86269,                      1,                0.96429,                 0.9818,                0.83654,                      1,                0.96429,                 0.9818,                0.73976,                0.66121,                0.74904,                0.42178,                0.81563,              0.0012411,              0.0012411,              0.0012411
                     88,                0.74817,                0.81231,                0.46093,                0.85849,                      1,                0.97857,                  0.989,                0.85095,                      1,                0.97857,                  0.989,                 0.7592,                0.62546,                0.74253,                0.40385,                0.81702,               0.001226,               0.001226,               0.001226
                     89,                0.71592,                0.80915,                0.44086,                0.85861,                      1,                0.96429,                 0.9818,                0.85295,                      1,                0.96429,                 0.9818,                0.76551,                0.60156,                0.74166,                0.40407,                0.80824,              0.0012108,              0.0012108,              0.0012108
