                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     47,                0.86441,                 1.0285,                0.56029,                0.91263,                0.99275,                 0.9103,                 0.9541,                  0.772,                0.97826,                0.89701,                0.94316,                0.72911,                 0.8743,                 1.0745,                0.56474,                  0.896,              0.0017628,              0.0017628,              0.0017628
                     48,                 0.8435,                 1.0419,                0.56179,                0.90829,                0.97535,                0.92027,                0.95758,                0.76979,                 0.9507,                0.89701,                0.93521,                0.72534,                0.89825,                 1.1847,                0.56205,                0.90306,              0.0017526,              0.0017526,              0.0017526
                     49,                0.85022,                 1.0358,                0.57413,                0.90043,                0.98881,                 0.8804,                0.93915,                0.77345,                0.97388,                0.86711,                0.92709,                0.73175,                0.84377,                  1.169,                0.54333,                0.89484,              0.0017422,              0.0017422,              0.0017422
                     50,                0.84365,                 1.0539,                0.55251,                 0.8953,                0.98214,                0.91362,                0.95225,                 0.7307,                0.96429,                0.89701,                0.94064,                0.67928,                 1.0052,                 1.1814,                0.58576,                0.92089,              0.0017317,              0.0017317,              0.0017317
                     51,                0.86668,                 1.0343,                0.56117,                0.90048,                0.97895,                0.92691,                0.96068,                 0.7668,                0.96491,                0.91362,                0.94512,                0.72772,                0.87383,                 1.1661,                0.54045,                0.89453,              0.0017209,              0.0017209,              0.0017209
                     52,                0.85198,                 1.0413,                0.54905,                 0.9002,                0.97527,                0.91694,                0.95575,                0.76795,                 0.9682,                 0.9103,                0.94786,                0.76182,                0.89368,                 1.1123,                0.53963,                0.89676,                0.00171,                0.00171,                0.00171
                     53,                0.83415,                   1.03,                0.55474,                0.90037,                0.98611,                0.94352,                0.97003,                0.78014,                0.96875,                0.92691,                0.95497,                0.72627,                0.88203,                 1.1482,                0.52766,                0.90333,               0.001699,               0.001699,               0.001699
                     54,                0.85132,                 1.0039,                0.55828,                0.89872,                0.98239,                0.92691,                0.96104,                0.75362,                0.96479,                 0.9103,                0.94606,                0.75129,                0.91401,                 1.1676,                0.54807,                0.94289,              0.0016877,              0.0016877,              0.0016877
                     55,                0.81977,                0.98514,                0.54135,                0.90763,                0.98252,                0.93355,                0.96472,                0.75109,                0.96503,                0.91694,                0.95238,                0.73177,                0.92677,                  1.172,                0.55983,                0.91668,              0.0016763,              0.0016763,              0.0016763
                     56,                0.81289,                0.98328,                0.53165,                0.89462,                0.99267,                0.90033,                0.94922,                0.78233,                0.98168,                0.89037,                0.94292,                0.75006,                0.82557,                 1.1143,                0.50817,                0.89078,              0.0016647,              0.0016647,              0.0016647
                     57,                0.78992,                0.94963,                0.51192,                0.89115,                0.97307,                0.96044,                0.98043,                0.79522,                0.95973,                0.95017,                0.97069,                0.74149,                0.83624,                 1.0858,                0.50931,                0.89675,               0.001653,               0.001653,               0.001653
                     58,                0.78416,                0.95328,                0.52086,                0.88333,                0.97643,                0.96346,                0.98062,                0.78869,                 0.9596,                0.94684,                0.96733,                0.74435,                0.83525,                 1.1882,                 0.5114,                0.89787,               0.001641,               0.001641,               0.001641
                     59,                0.78841,                0.98945,                0.51064,                0.88291,                0.98592,                0.93023,                0.96406,                 0.7919,                0.97535,                0.92027,                 0.9564,                0.74231,                0.83446,                  1.114,                0.50798,                0.89327,               0.001629,               0.001629,               0.001629
                     60,                0.81225,                  1.016,                0.53011,                0.88133,                0.98917,                 0.9103,                0.95407,                0.78428,                0.97834,                0.90033,                0.94693,                0.73837,                0.82486,                 1.1383,                0.51721,                 0.8782,              0.0016168,              0.0016168,              0.0016168
                     61,                0.79586,                0.98066,                0.52501,                0.87918,                0.98252,                0.93355,                0.96405,                0.77149,                0.97203,                0.92359,                 0.9549,                0.75141,                0.87014,                 1.1939,                0.54391,                0.89495,              0.0016044,              0.0016044,              0.0016044
                     62,                0.83325,                 1.0348,                0.54006,                0.89271,                0.98239,                0.92691,                0.96121,                0.76363,                0.97183,                0.91694,                0.95207,                0.71179,                0.93079,                 1.1455,                0.55757,                 0.9148,              0.0015919,              0.0015919,              0.0015919
                     63,                 0.8509,                 1.0375,                0.54655,                0.89912,                0.97279,                0.95017,                0.97245,                0.76585,                0.96599,                0.94352,                0.96815,                0.75558,                0.86908,                 1.1791,                0.53943,                0.91275,              0.0015793,              0.0015793,              0.0015793
                     64,                0.81095,                 1.0013,                0.53848,                0.89089,                0.98282,                0.95017,                0.97336,                 0.7736,                0.96907,                0.93688,                0.96188,                 0.7594,                0.92114,                 1.1268,                0.53598,                0.88869,              0.0015665,              0.0015665,              0.0015665
                     65,                 0.8202,                0.93988,                0.52759,                0.89178,                0.98955,                0.94352,                0.97068,                0.77089,                0.97561,                0.93023,                0.96185,                0.75365,                0.86613,                 1.0826,                0.52843,                0.88615,              0.0015535,              0.0015535,              0.0015535
                     66,                 0.7577,                 0.9747,                0.50361,                0.88812,                0.96959,                0.95349,                0.97453,                 0.7905,                0.96284,                0.94684,                0.96981,                 0.7531,                0.83159,                 1.0997,                0.51026,                0.87774,              0.0015405,              0.0015405,              0.0015405
                     67,                0.78488,                0.96475,                0.50906,                0.88517,                0.98947,                0.93688,                 0.9672,                 0.7886,                0.97193,                0.92027,                0.95491,                0.74725,                0.83482,                 1.1124,                0.50959,                 0.8849,              0.0015273,              0.0015273,              0.0015273
                     68,                0.75046,                0.92519,                0.50028,                 0.8857,                0.97627,                0.95681,                0.97571,                0.80081,                0.96271,                0.94352,                0.96553,                0.75979,                0.80594,                 1.0637,                0.49904,                0.87071,               0.001514,               0.001514,               0.001514
                     69,                0.76987,                0.95118,                0.50579,                0.87551,                0.98621,                0.95017,                0.97379,                0.78798,                0.96897,                0.93355,                0.96067,                0.76523,                0.84155,                 1.0618,                 0.5091,                0.87023,              0.0015005,              0.0015005,              0.0015005
                     70,                0.80875,                 0.9957,                0.52265,                0.88753,                0.98897,                0.89369,                 0.9451,                0.78142,                0.97426,                 0.8804,                0.93677,                0.75216,                0.84062,                 1.1237,                0.52129,                0.88091,              0.0014869,              0.0014869,              0.0014869
                     71,                0.81473,                0.97585,                0.52384,                0.87982,                0.98214,                0.91362,                0.95369,                0.76158,                0.97143,                0.90365,                0.94514,                0.75193,                0.92058,                 1.1019,                0.53409,                 0.8884,              0.0014733,              0.0014733,              0.0014733
