                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     47,                0.52243,                0.46283,                 0.3952,                0.83955,                      1,                      1,                  0.995,                0.92136,                      1,                      1,                  0.995,                0.92602,                0.54813,                0.41543,                0.39112,                0.82804,              0.0017628,              0.0017628,              0.0017628
                     48,                0.54361,                0.48316,                0.39914,                0.83692,                      1,                      1,                  0.995,                0.89785,                      1,                      1,                  0.995,                 0.9266,                 0.5645,                0.43981,                0.40664,                0.83219,              0.0017526,              0.0017526,              0.0017526
                     49,                0.55614,                0.47349,                0.40414,                0.82832,                      1,                      1,                  0.995,                0.89256,                      1,                      1,                  0.995,                0.91625,                0.49797,                0.45301,                0.39829,                0.82461,              0.0017422,              0.0017422,              0.0017422
                     50,                0.55036,                 0.4989,                0.41503,                0.83246,                      1,                      1,                  0.995,                0.89241,                      1,                      1,                  0.995,                0.92201,                0.51865,                0.43587,                 0.3967,                0.83586,              0.0017317,              0.0017317,              0.0017317
                     51,                0.56525,                0.46349,                0.39788,                0.83323,                      1,                      1,                  0.995,                0.86188,                      1,                      1,                  0.995,                0.92981,                0.58734,                0.43372,                0.38651,                0.83299,              0.0017209,              0.0017209,              0.0017209
                     52,                0.53753,                0.48158,                0.39688,                0.81493,                      1,                      1,                  0.995,                 0.9003,                      1,                      1,                  0.995,                0.91791,                0.51556,                0.51961,                0.43736,                0.80592,                0.00171,                0.00171,                0.00171
                     53,                0.53431,                0.46514,                0.39394,                0.82939,                 0.9915,                      1,                  0.995,                0.89732,                 0.9915,                      1,                  0.995,                0.91332,                0.48356,                0.43514,                0.38965,                0.82407,               0.001699,               0.001699,               0.001699
                     54,                0.53813,                0.45904,                0.38423,                0.84628,                      1,                      1,                  0.995,                0.89122,                      1,                      1,                  0.995,                0.90574,                0.60631,                0.42293,                0.48524,                0.86558,              0.0016877,              0.0016877,              0.0016877
                     55,                0.53413,                0.46237,                0.38637,                0.84925,                0.98487,                      1,                  0.995,                0.88726,                0.98487,                      1,                  0.995,                0.93094,                0.53137,                0.42156,                0.39593,                0.84433,              0.0016763,              0.0016763,              0.0016763
                     56,                0.51992,                0.47047,                0.37648,                 0.8267,                      1,                      1,                  0.995,                 0.8778,                      1,                      1,                  0.995,                0.91513,                0.57764,                0.46497,                0.35667,                0.83995,              0.0016647,              0.0016647,              0.0016647
                     57,                0.54353,                 0.4365,                0.39844,                0.82866,                      1,                      1,                  0.995,                0.90596,                      1,                      1,                  0.995,                0.91834,                0.58001,                 0.4927,                0.40603,                0.83799,               0.001653,               0.001653,               0.001653
                     58,                0.55513,                0.47028,                0.39686,                0.83125,                      1,                      1,                  0.995,                0.91283,                      1,                      1,                  0.995,                0.91782,                0.48676,                0.44634,                0.35744,                0.82522,               0.001641,               0.001641,               0.001641
                     59,                0.53509,                0.47003,                0.38374,                0.82604,                      1,                      1,                  0.995,                0.90138,                      1,                      1,                  0.995,                0.88508,                 0.5768,                0.50645,                0.38983,                0.85509,               0.001629,               0.001629,               0.001629
