                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     47,                0.63552,                0.36448,                 1.6856,                0.97403,                0.86207,                0.92796,                0.69269,                 1.0875,                 0.5547,                 2.1491,              0.0017628,              0.0017628,              0.0017628
                     48,                0.62152,                0.35363,                 1.6632,                0.98684,                0.86207,                0.92537,                0.67873,                  1.128,                0.53703,                  2.215,              0.0017526,              0.0017526,              0.0017526
                     49,                0.62412,                0.35402,                 1.6439,                0.97403,                0.86207,                0.92699,                0.70004,                 1.0846,                0.54183,                 2.1273,              0.0017422,              0.0017422,              0.0017422
                     50,                0.65538,                0.38041,                 1.6755,                0.97403,                0.86207,                0.92753,                0.67364,                 1.1607,                0.53638,                 2.1076,              0.0017317,              0.0017317,              0.0017317
                     51,                0.62352,                0.35368,                 1.6556,                      1,                0.85057,                0.92527,                  0.676,                 1.0945,                0.53211,                  2.147,              0.0017209,              0.0017209,              0.0017209
                     52,                0.62866,                0.35423,                 1.6376,                0.96154,                0.86207,                0.92507,                0.68866,                 1.1742,                0.57718,                 2.2501,                0.00171,                0.00171,                0.00171
                     53,                0.62581,                0.35199,                 1.6498,                0.98734,                0.89655,                0.94635,                0.73218,                 1.0788,                0.56638,                 2.0606,               0.001699,               0.001699,               0.001699
                     54,                0.61109,                0.34309,                 1.6221,                0.97436,                0.87356,                0.93134,                0.69214,                 1.1266,                0.55987,                 2.1301,              0.0016877,              0.0016877,              0.0016877
                     55,                0.60234,                0.34304,                 1.6101,                0.98684,                0.86207,                0.92708,                0.68713,                 1.1351,                0.53624,                  2.173,              0.0016763,              0.0016763,              0.0016763
                     56,                0.59787,                0.33769,                 1.6052,                      1,                0.89655,                0.94817,                0.70581,                 1.1235,                0.56664,                 2.1588,              0.0016647,              0.0016647,              0.0016647
                     57,                0.61805,                0.34933,                 1.6668,                      1,                0.89569,                 0.9526,                0.70237,                 1.1308,                0.51566,                 2.1133,               0.001653,               0.001653,               0.001653
                     58,                0.59253,                0.34288,                 1.6237,                0.98734,                0.89655,                0.94635,                0.69731,                 1.1596,                0.56135,                 2.1133,               0.001641,               0.001641,               0.001641
                     59,                 0.6086,                0.35242,                 1.6282,                0.93976,                0.89655,                 0.9427,                0.67334,                 1.1408,                 0.5457,                 2.3059,               0.001629,               0.001629,               0.001629
                     60,                0.59091,                0.33636,                 1.6304,                0.99147,                0.87356,                0.93589,                0.69654,                 1.1056,                0.52984,                 2.1304,              0.0016168,              0.0016168,              0.0016168
                     61,                0.58569,                0.33195,                 1.6036,                0.95181,                0.90805,                0.94799,                0.70184,                 1.1368,                0.57516,                 2.2195,              0.0016044,              0.0016044,              0.0016044
                     62,                0.59036,                0.32523,                 1.5918,                0.97436,                0.87356,                0.93177,                0.69173,                 1.1388,                0.62069,                 2.2164,              0.0015919,              0.0015919,              0.0015919
                     63,                0.59662,                0.33273,                   1.62,                0.96203,                0.87356,                0.92927,                0.68104,                 1.1579,                0.59871,                 2.1925,              0.0015793,              0.0015793,              0.0015793
                     64,                 0.5859,                0.33241,                 1.6096,                0.97436,                0.87356,                0.93341,                0.67936,                 1.1163,                0.55674,                 2.1511,              0.0015665,              0.0015665,              0.0015665
                     65,                0.57952,                 0.3254,                 1.5784,                  0.975,                0.89655,                0.94621,                0.70333,                  1.124,                0.53234,                   2.16,              0.0015535,              0.0015535,              0.0015535
                     66,                0.59564,                 0.3375,                 1.6083,                0.97441,                0.87544,                0.94409,                 0.6912,                 1.1345,                0.57662,                 2.2011,              0.0015405,              0.0015405,              0.0015405
                     67,                0.58557,                0.33218,                 1.5846,                0.97468,                0.88506,                0.94084,                0.68878,                 1.1573,                0.56396,                 2.1559,              0.0015273,              0.0015273,              0.0015273
                     68,                0.58916,                0.33653,                 1.5854,                0.98734,                0.89655,                0.94547,                0.70018,                 1.1064,                0.54414,                 2.1606,               0.001514,               0.001514,               0.001514
                     69,                0.56801,                0.32682,                 1.5283,                      1,                0.88506,                0.94242,                0.70638,                 1.1289,                0.56573,                 2.2163,              0.0015005,              0.0015005,              0.0015005
                     70,                0.58399,                0.32803,                 1.6012,                      1,                0.86207,                0.93097,                 0.7014,                 1.1159,                0.55227,                 2.1593,              0.0014869,              0.0014869,              0.0014869
                     71,                0.57487,                0.32055,                 1.5887,                      1,                0.82759,                0.91374,                0.67336,                  1.152,                0.59208,                  2.266,              0.0014733,              0.0014733,              0.0014733
                     72,                0.56967,                0.32396,                  1.576,                0.98684,                0.86207,                0.92998,                0.66245,                 1.1919,                0.61261,                  2.317,              0.0014595,              0.0014595,              0.0014595
                     73,                 0.5659,                0.31979,                 1.5543,                      1,                0.87356,                0.93669,                0.68163,                 1.1721,                 0.5794,                 2.2559,              0.0014455,              0.0014455,              0.0014455
                     74,                0.57013,                0.32284,                 1.5659,                0.96296,                0.89655,                0.94532,                0.68497,                 1.1573,                0.57617,                 2.2413,              0.0014315,              0.0014315,              0.0014315
                     75,                0.59539,                0.33486,                  1.596,                 0.9856,                0.86207,                0.92913,                0.69532,                 1.1087,                 0.5785,                  2.171,              0.0014174,              0.0014174,              0.0014174
                     76,                0.56763,                0.32101,                 1.5748,                0.98734,                0.89655,                0.94711,                0.69263,                 1.1483,                0.57821,                 2.2645,              0.0014032,              0.0014032,              0.0014032
                     77,                0.56998,                0.31752,                 1.5622,                0.94582,                0.89655,                0.93534,                0.67347,                 1.1626,                0.61966,                 2.2563,              0.0013889,              0.0013889,              0.0013889
                     78,                0.55778,                0.31662,                 1.5292,                      1,                0.88402,                0.94168,                0.69117,                 1.1846,                0.57788,                 2.2153,              0.0013744,              0.0013744,              0.0013744
                     79,                0.55495,                0.31339,                 1.5488,                0.98701,                0.87356,                0.93329,                0.70429,                 1.1289,                0.56772,                 2.2798,              0.0013599,              0.0013599,              0.0013599
                     80,                  0.554,                0.31026,                  1.552,                0.95845,                0.88506,                0.93603,                0.70722,                 1.1029,                0.55077,                 2.1617,              0.0013454,              0.0013454,              0.0013454
                     81,                0.55524,                0.31086,                 1.5469,                      1,                0.86084,                0.93976,                 0.7002,                 1.1445,                0.53342,                 2.2484,              0.0013307,              0.0013307,              0.0013307
                     82,                 0.5547,                0.31263,                 1.5251,                0.97468,                0.88506,                0.93712,                0.69239,                 1.1577,                0.57235,                 2.3335,              0.0013159,              0.0013159,              0.0013159
                     83,                0.55583,                0.31031,                 1.5381,                      1,                0.86207,                0.93097,                0.68815,                 1.1624,                0.60797,                 2.2385,              0.0013011,              0.0013011,              0.0013011
                     84,                0.54504,                0.30898,                 1.4973,                0.99188,                0.88506,                0.94097,                0.68533,                  1.124,                0.52761,                 2.2999,              0.0012862,              0.0012862,              0.0012862
                     85,                0.53775,                0.30109,                 1.4984,                0.98765,                0.91954,                0.95623,                 0.6942,                 1.1299,                0.51767,                 2.1969,              0.0012712,              0.0012712,              0.0012712
                     86,                0.54553,                0.30863,                 1.5227,                0.97016,                0.89655,                0.94317,                0.68886,                  1.155,                0.56375,                 2.2322,              0.0012562,              0.0012562,              0.0012562
                     87,                0.54497,                0.30167,                 1.5102,                0.98734,                0.89655,                0.94711,                0.70628,                 1.1278,                0.56018,                 2.1822,              0.0012411,              0.0012411,              0.0012411
                     88,                0.54596,                0.30287,                 1.5365,                  0.975,                0.89655,                0.94634,                0.69522,                 1.1452,                0.54342,                 2.2814,               0.001226,               0.001226,               0.001226
                     89,                0.56276,                 0.3105,                 1.5221,                0.98718,                0.88506,                0.94156,                0.67307,                  1.189,                0.52112,                 2.3807,              0.0012108,              0.0012108,              0.0012108
                     90,                0.54232,                0.30142,                 1.5108,                      1,                0.88506,                0.94242,                0.69806,                 1.1278,                0.56501,                 2.3178,              0.0011955,              0.0011955,              0.0011955
                     91,                 0.5431,                0.30525,                 1.4914,                0.98701,                0.87356,                0.93589,                0.68752,                 1.1414,                0.56032,                 2.2264,              0.0011802,              0.0011802,              0.0011802
