                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     51,                0.72933,                0.43948,                 1.3979,                0.82278,                0.55874,                0.71656,                0.50837,                 1.2631,                0.76848,                 1.8667,              0.0017209,              0.0017209,              0.0017209
                     52,                 0.7383,                0.44965,                  1.408,                0.78968,                 0.5702,                0.71515,                0.51221,                 1.2084,                0.81218,                 1.8404,                0.00171,                0.00171,                0.00171
                     53,                0.72495,                0.43629,                  1.394,                0.83843,                0.55014,                0.72317,                0.51521,                 1.2636,                0.79823,                 1.8516,               0.001699,               0.001699,               0.001699
                     54,                0.72052,                0.43813,                 1.3712,                0.81466,                0.54155,                0.70525,                0.49619,                 1.2652,                0.79345,                 1.8531,              0.0016877,              0.0016877,              0.0016877
                     55,                0.71939,                0.43412,                   1.39,                0.82805,                0.52436,                0.70254,                0.50067,                 1.2804,                0.78422,                 1.8569,              0.0016763,              0.0016763,              0.0016763
                     56,                0.71429,                0.42669,                 1.3721,                0.85153,                0.55874,                0.72741,                0.52913,                 1.2433,                0.72333,                 1.8388,              0.0016647,              0.0016647,              0.0016647
                     57,                0.70753,                0.42715,                 1.3931,                 0.8673,                0.52436,                0.71625,                0.50907,                 1.2651,                0.74691,                 1.8489,               0.001653,               0.001653,               0.001653
                     58,                0.69922,                0.42242,                 1.3645,                0.83197,                0.58166,                0.73329,                0.51485,                 1.2795,                0.79173,                 1.8806,               0.001641,               0.001641,               0.001641
                     59,                0.70355,                0.42135,                 1.3669,                0.84388,                0.57307,                0.73164,                0.53786,                 1.2115,                0.72844,                  1.842,               0.001629,               0.001629,               0.001629
                     60,                0.69404,                0.41442,                 1.3474,                0.87946,                0.56447,                0.73829,                0.52565,                 1.2732,                0.73293,                 1.8717,              0.0016168,              0.0016168,              0.0016168
                     61,                0.70842,                 0.4231,                 1.3768,                0.84783,                0.55874,                0.72947,                0.52124,                 1.2336,                0.74201,                 1.9088,              0.0016044,              0.0016044,              0.0016044
                     62,                0.70199,                 0.4178,                 1.3798,                0.82969,                0.54441,                0.71406,                0.50055,                 1.2688,                0.78382,                 1.8582,              0.0015919,              0.0015919,              0.0015919
                     63,                0.69476,                0.41387,                  1.366,                0.84163,                0.53295,                0.70817,                0.50736,                 1.2719,                 0.7814,                  1.857,              0.0015793,              0.0015793,              0.0015793
                     64,                0.69693,                0.41036,                 1.3618,                 0.8341,                0.51862,                0.70021,                0.49932,                 1.2718,                0.78336,                 1.8704,              0.0015665,              0.0015665,              0.0015665
                     65,                0.68952,                0.41016,                 1.3673,                0.87273,                0.55014,                0.73339,                0.52228,                 1.2154,                0.71035,                 1.8471,              0.0015535,              0.0015535,              0.0015535
                     66,                0.69307,                0.41912,                 1.3434,                0.85321,                0.53295,                0.71802,                0.51809,                 1.2281,                0.75087,                 1.8466,              0.0015405,              0.0015405,              0.0015405
                     67,                0.68921,                0.41011,                 1.3526,                 0.8449,                0.59312,                0.74617,                 0.5347,                 1.1827,                0.69208,                 1.8239,              0.0015273,              0.0015273,              0.0015273
                     68,                0.70667,                0.42124,                 1.3652,                0.84874,                 0.5788,                0.73711,                0.52387,                 1.2186,                0.71462,                 1.8426,               0.001514,               0.001514,               0.001514
                     69,                0.68174,                0.40932,                 1.3651,                0.83691,                0.55874,                0.71284,                0.50986,                 1.2327,                0.77664,                 1.8559,              0.0015005,              0.0015005,              0.0015005
                     70,                0.68123,                0.40382,                 1.3557,                0.84348,                0.55587,                0.71695,                0.51135,                 1.2133,                0.78699,                 1.8477,              0.0014869,              0.0014869,              0.0014869
                     71,                0.66186,                0.39227,                 1.3411,                0.82278,                0.55874,                0.71786,                0.50696,                 1.2323,                0.77991,                 1.8625,              0.0014733,              0.0014733,              0.0014733
                     72,                0.67195,                0.39268,                 1.3308,                0.85185,                0.59312,                 0.7445,                0.54259,                  1.162,                0.70578,                 1.8268,              0.0014595,              0.0014595,              0.0014595
                     73,                0.65769,                0.38485,                 1.3221,                0.83983,                0.55587,                 0.7231,                0.51536,                 1.2506,                0.76579,                 1.8978,              0.0014455,              0.0014455,              0.0014455
                     74,                0.65008,                 0.3819,                  1.338,                0.86147,                 0.5702,                0.73106,                0.52745,                  1.195,                0.73099,                 1.8354,              0.0014315,              0.0014315,              0.0014315
                     75,                0.66411,                0.38841,                 1.3268,                0.82008,                 0.5616,                0.72301,                0.51742,                 1.2147,                0.72807,                 1.8648,              0.0014174,              0.0014174,              0.0014174
                     76,                0.65048,                0.38369,                 1.3308,                0.83673,                0.58739,                0.73984,                0.52862,                 1.2199,                0.72418,                 1.8855,              0.0014032,              0.0014032,              0.0014032
                     77,                0.63869,                0.37707,                 1.3216,                0.83401,                0.59026,                0.73919,                0.52824,                 1.1667,                0.72532,                 1.8522,              0.0013889,              0.0013889,              0.0013889
                     78,                0.64507,                0.37681,                 1.3223,                0.81818,                0.59312,                0.73676,                0.51267,                  1.241,                0.76564,                 1.9414,              0.0013744,              0.0013744,              0.0013744
