                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     79,                 0.3699,                0.32843,                0.38043,                  1.009,                0.99501,                      1,                  0.995,                0.94512,                0.99501,                      1,                  0.995,                0.93953,                0.40099,                0.30036,                0.31576,                0.89187,              0.0013599,              0.0013599,              0.0013599
                     80,                0.34276,                 0.3374,                0.35585,                 1.0118,                0.99338,                      1,                  0.995,                0.92925,                0.99338,                      1,                  0.995,                 0.9467,                0.42088,                0.29161,                0.29116,                0.89764,              0.0013454,              0.0013454,              0.0013454
                     81,                0.35706,                0.35672,                0.35102,                 1.0184,                0.99692,                      1,                  0.995,                0.93194,                0.99692,                      1,                  0.995,                0.93954,                0.40615,                 0.2865,                0.31986,                 0.9009,              0.0013307,              0.0013307,              0.0013307
                     82,                0.36182,                0.32704,                0.33571,                 1.0397,                      1,                0.98734,                 0.9929,                0.94501,                      1,                0.98734,                 0.9929,                0.93682,                0.33891,                 0.2686,                0.30215,                0.81686,              0.0013159,              0.0013159,              0.0013159
                     83,                0.40604,                0.47576,                  0.424,                0.97372,                      1,                0.98734,                 0.9929,                0.94735,                      1,                0.98734,                 0.9929,                0.95077,                0.34927,                0.25912,                0.28217,                 0.8173,              0.0013011,              0.0013011,              0.0013011
                     84,                0.32118,                 0.2886,                0.30595,                 1.0209,                      1,                      1,                  0.995,                0.94806,                      1,                      1,                  0.995,                0.94751,                0.36061,                0.26656,                0.27947,                0.85526,              0.0012862,              0.0012862,              0.0012862
                     85,                0.33107,                0.33916,                0.33424,                0.97987,                      1,                0.99654,                  0.995,                0.93681,                      1,                0.99654,                  0.995,                0.94226,                 0.3429,                0.28968,                0.30564,                0.81014,              0.0012712,              0.0012712,              0.0012712
                     86,                0.30607,                0.32334,                0.29867,                0.98732,                0.98245,                      1,                0.99475,                0.93911,                0.98245,                      1,                0.99475,                0.93269,                 0.3666,                 0.2756,                0.28274,                0.84473,              0.0012562,              0.0012562,              0.0012562
                     87,                0.33328,                0.42393,                0.34977,                0.96335,                 0.9875,                      1,                0.99488,                0.94237,                 0.9875,                      1,                0.99488,                0.95348,                0.39578,                0.26818,                0.28424,                0.89288,              0.0012411,              0.0012411,              0.0012411
                     88,                0.30809,                0.35017,                0.32491,                0.95894,                0.99705,                      1,                  0.995,                0.95749,                0.99705,                      1,                  0.995,                0.96685,                0.33089,                0.26218,                0.23491,                0.81026,               0.001226,               0.001226,               0.001226
                     89,                0.33605,                0.41451,                0.32474,                 0.9583,                      1,                      1,                  0.995,                0.95148,                      1,                      1,                  0.995,                0.96046,                0.35839,                0.25619,                 0.2629,                0.85861,              0.0012108,              0.0012108,              0.0012108
                     90,                0.30931,                0.29947,                0.33127,                0.95988,                      1,                0.99933,                  0.995,                0.95035,                      1,                0.99933,                  0.995,                0.95368,                0.35147,                0.27831,                0.27677,                0.83617,              0.0011955,              0.0011955,              0.0011955
                     91,                 0.3567,                  0.301,                0.37442,                 1.0088,                0.98747,                0.99799,                0.99475,                0.94713,                0.98747,                0.99799,                0.99475,                 0.9551,                0.36595,                0.28939,                0.27301,                0.85544,              0.0011802,              0.0011802,              0.0011802
                     92,                0.32114,                0.31732,                0.34218,                0.97789,                      1,                0.99477,                  0.995,                0.94493,                      1,                0.99477,                  0.995,                0.95106,                0.38748,                0.28713,                0.27698,                0.89908,              0.0011649,              0.0011649,              0.0011649
                     93,                0.30729,                0.31908,                0.35232,                0.95371,                0.99326,                      1,                  0.995,                0.95829,                0.99326,                      1,                  0.995,                0.95952,                 0.3524,                0.29857,                0.27581,                0.82728,              0.0011495,              0.0011495,              0.0011495
                     94,                0.32465,                0.34491,                 0.3541,                 0.9583,                      1,                      1,                  0.995,                0.95471,                      1,                      1,                  0.995,                0.95565,                0.33812,                0.25104,                  0.253,                0.79955,              0.0011341,              0.0011341,              0.0011341
                     95,                0.28845,                0.27542,                0.30776,                0.94879,                0.99481,                      1,                  0.995,                0.93994,                0.99481,                      1,                  0.995,                0.95951,                0.38546,                0.25815,                0.30803,                0.84767,              0.0011186,              0.0011186,              0.0011186
                     96,                0.31517,                 0.3521,                0.33332,                0.96887,                0.99826,                0.98734,                 0.9928,                0.94768,                0.99826,                0.98734,                 0.9928,                0.95539,                0.36338,                0.25432,                0.24526,                0.86232,              0.0011032,              0.0011032,              0.0011032
                     97,                0.32857,                0.34908,                 0.3442,                0.97639,                 0.9913,                      1,                  0.995,                 0.9622,                 0.9913,                      1,                  0.995,                0.96314,                0.33955,                0.25325,                0.23198,                0.83821,              0.0010877,              0.0010877,              0.0010877
                     98,                0.29018,                0.28334,                0.28658,                0.96467,                0.99812,                      1,                  0.995,                 0.9593,                0.99812,                      1,                  0.995,                0.95534,                0.36133,                0.27323,                0.25423,                0.84665,              0.0010722,              0.0010722,              0.0010722
                     99,                0.29994,                0.30605,                0.29071,                0.96044,                 0.9961,                      1,                  0.995,                0.95043,                 0.9961,                      1,                  0.995,                0.95858,                0.35319,                0.25743,                0.24132,                0.85915,              0.0010566,              0.0010566,              0.0010566
                    100,                0.31964,                0.31761,                0.30715,                0.96452,                0.99614,                      1,                  0.995,                0.95589,                0.99614,                      1,                  0.995,                 0.9536,                0.35943,                 0.2496,                0.27271,                0.83204,              0.0010411,              0.0010411,              0.0010411
                    101,                0.28649,                0.30949,                0.29694,                0.92826,                0.99609,                      1,                  0.995,                0.93115,                0.99609,                      1,                  0.995,                0.94804,                0.37181,                0.26018,                0.29578,                0.82479,              0.0010256,              0.0010256,              0.0010256
                    102,                0.29649,                 0.3276,                0.29229,                0.93847,                0.99486,                      1,                  0.995,                 0.9565,                0.99486,                      1,                  0.995,                0.95137,                0.32405,                0.26067,                0.25399,                0.79693,                0.00101,                0.00101,                0.00101
                    103,                0.31812,                0.31522,                 0.3786,                0.97349,                0.99645,                      1,                  0.995,                0.95832,                0.99645,                      1,                  0.995,                0.96092,                0.35687,                0.25757,                0.25348,                0.82844,             0.00099445,             0.00099445,             0.00099445
                    104,                0.29166,                 0.2939,                0.31495,                0.93283,                      1,                      1,                  0.995,                0.96212,                      1,                      1,                  0.995,                0.96271,                0.33556,                0.25652,                0.26974,                0.79592,              0.0009789,              0.0009789,              0.0009789
                    105,                0.31058,                0.32745,                0.31083,                0.95527,                      1,                      1,                  0.995,                0.94463,                      1,                      1,                  0.995,                0.94112,                0.37048,                0.24503,                0.26957,                0.85394,             0.00096336,             0.00096336,             0.00096336
                    106,                0.28208,                0.29504,                0.28484,                0.94175,                      1,                0.99851,                  0.995,                0.94856,                      1,                0.99851,                  0.995,                0.94683,                0.34387,                0.24489,                0.30121,                0.81583,             0.00094784,             0.00094784,             0.00094784
                    107,                0.29711,                 0.3425,                0.32116,                0.93169,                      1,                0.99829,                  0.995,                0.94799,                      1,                0.99829,                  0.995,                0.95541,                0.34493,                0.24095,                0.25004,                 0.8255,             0.00093233,             0.00093233,             0.00093233
                    108,                0.26883,                0.28897,                0.26016,                0.94576,                0.99898,                      1,                  0.995,                0.95947,                0.99898,                      1,                  0.995,                0.95664,                0.32309,                0.24033,                0.26427,                0.79242,             0.00091683,             0.00091683,             0.00091683
