                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     78,                0.30498,                0.38284,                0.21603,                 0.8549,                      1,                      1,                  0.995,                0.93096,                      1,                      1,                  0.995,                0.93517,                 0.4597,                0.43132,                0.21384,                0.89225,             0.00068722,             0.00068722,             0.00068722
                     79,                0.30309,                0.38283,                0.20828,                0.85311,                      1,                      1,                  0.995,                0.92095,                      1,                      1,                  0.995,                0.94119,                0.46148,                0.45753,                0.22812,                0.90384,             0.00067997,             0.00067997,             0.00067997
                     80,                0.29471,                0.37503,                0.20464,                0.84467,                      1,                      1,                  0.995,                0.93922,                      1,                      1,                  0.995,                0.94447,                0.39622,                 0.4418,                0.20978,                0.86273,             0.00067268,             0.00067268,             0.00067268
                     81,                0.30882,                0.38179,                0.21144,                0.85733,                      1,                      1,                  0.995,                0.93608,                      1,                      1,                  0.995,                0.92852,                0.41643,                0.48071,                0.25423,                 0.8681,             0.00066534,             0.00066534,             0.00066534
                     82,                0.28948,                 0.3773,                 0.2067,                0.84265,                      1,                      1,                  0.995,                0.92527,                      1,                      1,                  0.995,                0.94293,                0.43319,                0.44889,                0.22921,                0.87702,             0.00065796,             0.00065796,             0.00065796
                     83,                  0.286,                0.37271,                0.20295,                 0.8453,                      1,                      1,                  0.995,                0.93991,                      1,                      1,                  0.995,                0.92924,                0.37699,                0.43333,                 0.1889,                0.85668,             0.00065055,             0.00065055,             0.00065055
                     84,                0.29373,                0.36843,                0.20629,                0.85029,                      1,                      1,                  0.995,                0.93066,                      1,                      1,                  0.995,                0.95998,                0.39933,                0.41239,                0.21504,                0.85728,              0.0006431,              0.0006431,              0.0006431
                     85,                0.29464,                0.37465,                0.20913,                0.84579,                      1,                      1,                  0.995,                 0.9649,                      1,                      1,                  0.995,                0.95559,                0.39591,                0.43037,                0.18883,                0.84942,             0.00063562,             0.00063562,             0.00063562
                     86,                0.28259,                0.37394,                0.20119,                0.84357,                      1,                      1,                  0.995,                0.96235,                      1,                      1,                  0.995,                0.93267,                0.41461,                 0.4571,                0.20839,                0.86088,              0.0006281,              0.0006281,              0.0006281
                     87,                0.28632,                0.36899,                0.20392,                0.84868,                      1,                      1,                  0.995,                0.94149,                      1,                      1,                  0.995,                0.94143,                0.41667,                0.45897,                0.21646,                 0.8681,             0.00062056,             0.00062056,             0.00062056
                     88,                0.29087,                0.37883,                0.20523,                0.84891,                      1,                      1,                  0.995,                0.93807,                      1,                      1,                  0.995,                0.94839,                0.43508,                0.44769,                0.22792,                0.87135,             0.00061298,             0.00061298,             0.00061298
                     89,                0.28349,                0.36019,                0.20089,                0.84678,                0.99396,                      1,                  0.995,                0.94338,                0.99396,                      1,                  0.995,                0.96483,                0.39352,                0.42883,                0.20939,                0.86758,             0.00060538,             0.00060538,             0.00060538
                     90,                 0.2913,                0.37553,                0.20466,                0.84809,                      1,                      1,                  0.995,                0.94142,                      1,                      1,                  0.995,                0.95114,                0.43071,                0.43752,                 0.2091,                0.88551,             0.00059775,             0.00059775,             0.00059775
                     91,                0.29615,                0.36203,                0.19918,                0.85293,                      1,                      1,                  0.995,                0.93583,                      1,                      1,                  0.995,                 0.9352,                0.41884,                0.45321,                0.20462,                 0.8713,              0.0005901,              0.0005901,              0.0005901
                     92,                0.27883,                0.35951,                0.19663,                0.85764,                      1,                      1,                  0.995,                0.94524,                      1,                      1,                  0.995,                0.95318,                0.39825,                0.41227,                0.21505,                0.87232,             0.00058244,             0.00058244,             0.00058244
                     93,                0.28157,                0.35594,                0.19765,                0.84681,                      1,                      1,                  0.995,                0.94512,                      1,                      1,                  0.995,                 0.9297,                0.43041,                0.45379,                0.21383,                0.87849,             0.00057475,             0.00057475,             0.00057475
                     94,                0.28733,                0.37082,                0.19948,                0.84598,                      1,                      1,                  0.995,                0.94468,                      1,                      1,                  0.995,                0.93858,                0.40655,                0.46224,                0.22367,                0.85373,             0.00056704,             0.00056704,             0.00056704
                     95,                0.27958,                0.36254,                 0.1881,                0.83892,                      1,                      1,                  0.995,                0.94655,                      1,                      1,                  0.995,                0.94818,                0.37761,                0.42888,                0.20675,                0.85085,             0.00055932,             0.00055932,             0.00055932
                     96,                0.27052,                0.34983,                0.18594,                0.84457,                      1,                      1,                  0.995,                0.94407,                      1,                      1,                  0.995,                0.93445,                0.42687,                0.43627,                0.20859,                0.87663,             0.00055158,             0.00055158,             0.00055158
                     97,                0.28307,                0.35745,                0.19305,                0.84332,                      1,                      1,                  0.995,                0.93983,                      1,                      1,                  0.995,                0.94281,                 0.4203,                0.42311,                0.21181,                0.87198,             0.00054384,             0.00054384,             0.00054384
                     98,                0.27463,                0.36091,                0.18705,                0.84079,                      1,                      1,                  0.995,                0.94537,                      1,                      1,                  0.995,                0.94891,                0.42017,                0.47466,                0.20394,                0.87533,             0.00053608,             0.00053608,             0.00053608
                     99,                0.27661,                0.35329,                0.18396,                0.84831,                      1,                      1,                  0.995,                 0.9313,                      1,                      1,                  0.995,                0.94025,                0.39829,                0.42507,                 0.2201,                0.86962,             0.00052832,             0.00052832,             0.00052832
