                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     46,                0.95614,                 1.0882,                0.59558,                0.92476,                0.98333,                0.95161,                0.97416,                0.72885,                0.96667,                0.93548,                0.95174,                0.66193,                 1.0158,                 1.2607,                 0.5752,                0.92043,              0.0017728,              0.0017728,              0.0017728
                     47,                0.98745,                 1.1032,                0.59291,                0.92868,                 0.9536,                0.98387,                0.98796,                0.74942,                 0.9536,                0.98387,                0.98796,                0.68395,                0.93174,                 1.1576,                0.58023,                0.89811,              0.0017628,              0.0017628,              0.0017628
                     48,                0.98436,                 1.1027,                0.60806,                0.93104,                      1,                0.95161,                0.97567,                0.73015,                      1,                0.95161,                0.97567,                0.69184,                 0.9979,                 1.2093,                0.56742,                0.91129,              0.0017526,              0.0017526,              0.0017526
                     49,                0.96103,                 1.0721,                0.60702,                0.92337,                0.98387,                0.98387,                0.99062,                0.74419,                0.98387,                0.98387,                0.99062,                0.71836,                 1.0084,                 1.2104,                 0.5621,                0.90679,              0.0017422,              0.0017422,              0.0017422
                     50,                 1.0033,                 1.1353,                0.60093,                 0.9248,                0.98333,                0.95161,                0.97316,                0.72946,                0.96667,                0.93548,                0.96425,                0.67789,                 0.9905,                 1.1903,                 0.5976,                0.90798,              0.0017317,              0.0017317,              0.0017317
                     51,                 0.9915,                 1.1538,                0.60549,                0.93204,                0.98361,                0.96774,                0.98198,                0.72897,                      1,                0.98387,                 0.9912,                0.67121,                 1.0976,                 1.2976,                0.58733,                0.93139,              0.0017209,              0.0017209,              0.0017209
                     52,                0.97498,                 1.1582,                0.59997,                0.93426,                0.98361,                0.96774,                0.98182,                0.67937,                0.98361,                0.96774,                0.98182,                0.68633,                 1.1518,                 1.2192,                0.59157,                0.92028,                0.00171,                0.00171,                0.00171
                     53,                0.93943,                 1.0982,                0.57994,                 0.9109,                0.97112,                0.95161,                0.97416,                0.72235,                0.97112,                0.95161,                0.97416,                0.69984,                 1.0077,                 1.1866,                0.56868,                 0.8875,               0.001699,               0.001699,               0.001699
                     54,                0.92066,                 1.0747,                0.56669,                0.90962,                0.96774,                0.96774,                0.98184,                0.72259,                0.96774,                0.96774,                0.98184,                  0.676,                 1.0127,                 1.2222,                  0.577,                0.90728,              0.0016877,              0.0016877,              0.0016877
                     55,                0.91615,                 1.0646,                0.56688,                0.90944,                0.96774,                0.96774,                0.98268,                0.70907,                0.96774,                0.96774,                0.98268,                0.66862,                 1.0544,                   1.19,                0.56025,                0.91146,              0.0016763,              0.0016763,              0.0016763
                     56,                0.93562,                 1.0852,                0.56939,                0.91921,                0.97291,                0.98387,                0.98987,                0.73316,                0.97291,                0.98387,                0.98987,                0.72813,                0.97037,                 1.2319,                 0.5778,                0.91036,              0.0016647,              0.0016647,              0.0016647
                     57,                0.91082,                 1.0521,                0.55996,                0.90752,                0.98305,                0.93548,                0.96666,                0.72594,                0.98305,                0.93548,                0.96666,                0.69674,                0.98945,                 1.1985,                0.55627,                 0.9026,               0.001653,               0.001653,               0.001653
                     58,                0.92095,                 1.0579,                0.55287,                0.90534,                0.96774,                0.96774,                0.98152,                0.76237,                0.96774,                0.96774,                0.98152,                0.71141,                0.99028,                 1.2491,                0.55529,                0.89863,               0.001641,               0.001641,               0.001641
                     59,                0.88149,                 1.0402,                0.54254,                0.90643,                0.98387,                0.98387,                0.98933,                0.75221,                0.98387,                0.98387,                0.98933,                0.72566,                0.95699,                 1.1778,                0.52811,                0.90305,               0.001629,               0.001629,               0.001629
                     60,                0.89015,                 1.0388,                0.54508,                0.91507,                0.96825,                0.98387,                0.98678,                0.78767,                0.96825,                0.98387,                0.98678,                0.72289,                0.90533,                 1.1581,                0.52271,                0.91466,              0.0016168,              0.0016168,              0.0016168
